,ORF,gene_length,gene_distance_to_end_of_chromosome_near_end,gene_distance_to_end_of_chromosome_far_end
3463,YIL162W,599,0.08496590909090909,0.08859772727272727
3464,YIL164C,359,0.07747045454545455,0.07883181818181818
3465,YIL165C,1628,0.07663181818181818,0.07744772727272728
3466,YIL166C,2987,0.07031363636363637,0.07401363636363636
3467,YIL169C,1769,0.052543181818181815,0.05933181818181818
3468,YIL172C,4649,0.038145454545454545,0.042165909090909094
3469,YIL173W,362,0.026118181818181818,0.03668409090909091
3470,YIL176C,5664,0.01998409090909091,0.020806818181818183
3471,YIL177C,1874,0.0010977272727272728,0.013970454545454546
3472,YHR219W,1910,-0.0036553571428572518,-0.00030892857142861274
3473,YHR218W,1571,0.00013571428571423905,0.003546428571428617
3474,YHR216W,1403,0.007201785714285758,0.010007142857142881
3475,YHR215W,5382,0.01160357142857138,0.014108928571428536
3476,YHR214C-B,611,0.01902499999999996,0.02863571428571432
3477,YHR214W,596,0.03167500000000001,0.032766071428571464
3478,YHR213W,3227,0.03616607142857142,0.03723035714285716
3479,YHR211W,1025,0.05603749999999996,0.061799999999999966
3480,YHR210C,875,0.06832678571428574,0.0701571428571428
3481,YHR209W,1181,0.07087142857142859,0.07243392857142861
3482,YHR208W,1580,0.0737267857142857,0.07583571428571434
3483,YHR207C,1868,0.07770535714285709,0.08052678571428573
3484,YHR206W,2474,0.08107142857142857,0.0844071428571429
3485,YHR205W,2390,0.08600535714285718,0.09042321428571432
3486,YHR204W,1054,0.09159107142857148,0.09585892857142853
3487,YHR203C,1808,0.09726785714285713,0.09914999999999996
3488,YHR202W,1193,0.09965000000000002,0.10287857142857137
3489,YHR201C,806,0.10510178571428574,0.10723214285714289
3490,YHR200W,932,0.10734821428571428,0.10878750000000004
3491,YHR199C,965,0.1099607142857143,0.11162499999999997
3492,YHR198C,2291,0.11199999999999999,0.1137232142857143
3493,YHR197W,1727,0.11395178571428577,0.11804285714285712
3494,YHR196W,965,0.11846785714285712,0.12155178571428571
3495,YHR195W,1739,0.12194285714285713,0.12366607142857144
3496,YHR194W,524,0.1242928571428571,0.1273982142857143
3497,YHR193C,836,0.12815,0.12908571428571425
3498,YHR192W,401,0.12917500000000004,0.1306678571428571
3499,YHR191C,1334,0.1310160714285714,0.13173214285714285
3500,YHR190W,572,0.1318232142857143,0.1342053571428572
3501,YHR189W,1832,0.13464285714285718,0.13566428571428568
3502,YHR188C,929,0.1360053571428571,0.1392767857142857
3503,YHR187W,4673,0.13943035714285712,0.1410892857142857
3504,YHR186C,713,0.14165714285714281,0.15000178571428568
3505,YHR185C,1715,0.15117857142857138,0.15245178571428575
3506,YHR184W,1469,0.15275178571428571,0.15581428571428568
3507,YHR183W,2357,0.1563767857142857,0.15900000000000003
3508,YHR182W,686,0.15968571428571432,0.16389464285714284
3509,YHR181W,1202,0.16443928571428568,0.1656642857142857
3510,YHR179W,2231,0.1719571428571428,0.17410357142857147
3511,YHR178W,1361,0.17583928571428575,0.17982321428571424
3512,YHR177W,1298,0.1822285714285714,0.18465892857142863
3513,YHR176W,569,0.18655892857142853,0.18887678571428568
3514,YHR175W,1313,0.19028392857142862,0.19130000000000003
3515,YHR174W,2471,0.19171428571428573,0.1940589285714286
3516,YHR172W,1892,0.19498928571428575,0.19940178571428568
3517,YHR171W,1556,0.2007053571428571,0.20408392857142854
3518,YHR170W,1295,0.20466964285714284,0.20744821428571425
3519,YHR169W,1499,0.20807678571428567,0.21038928571428572
3520,YHR168W,785,0.2109321428571429,0.21360892857142855
3521,YHR167W,1880,0.21405535714285717,0.2154571428571429
3522,YHR166C,7241,0.21597857142857146,0.2193357142857143
3523,YHR165C,4568,0.21973214285714282,0.2326625
3524,YHR164C,749,0.2336071428571429,0.24176428571428576
3525,YHR163W,389,0.24200892857142853,0.24334642857142852
3526,YHR162W,1913,0.24381428571428576,0.24450892857142859
3527,YHR161C,851,0.24591249999999998,0.24932857142857145
3528,YHR160C,1514,0.24986607142857142,0.2513857142857143
3529,YHR159W,3494,0.2516678571428571,0.2543714285714286
3530,YHR158C,548,0.2550321428571428,0.2612714285714286
3531,YHR157W,1022,0.26168214285714286,0.26266071428571425
3532,YHR156C,3686,0.26355535714285716,0.2653803571428571
3533,YHR155W,3212,0.2664428571428571,0.27302499999999996
3534,YHR154W,596,0.27467678571428567,0.28041249999999995
3535,YHR153C,521,0.2809196428571429,0.2819839285714286
3536,YHR152W,1580,0.2822178571428572,0.28314821428571424
3537,YHR151C,1739,0.2841946428571429,0.28701607142857144
3538,YHR150W,2204,0.28751249999999995,0.29061785714285715
3539,YHR149C,551,0.291675,0.2956107142857143
3540,YHR148W,644,0.2962714285714285,0.2972553571428571
3541,YHR147C,1397,0.2977035714285714,0.2988535714285714
3542,YHR146W,938,0.30053571428571424,0.3030303571428571
3543,YHR144C,212,0.3058410714285714,0.3075160714285714
3544,YHR143W-A,977,0.3081285714285714,0.30850714285714287
3545,YHR143W,950,0.30983928571428576,0.3115839285714286
3546,YHR142W,761,0.31340892857142855,0.31510535714285715
3547,YHR141C,719,0.3165107142857143,0.3178696428571428
3548,YHR140W,980,0.3191178571428571,0.3204017857142857
3549,YHR139C,344,0.3228535714285714,0.32460357142857144
3550,YHR138C,1541,0.3255321428571428,0.3261464285714286
3551,YHR137W,446,0.3263339285714286,0.3290857142857143
3552,YHR136C,1616,0.33017321428571433,0.3309696428571428
3553,YHR135C,809,0.3315839285714286,0.33446964285714287
3554,YHR134W,875,0.33471249999999997,0.3361571428571428
3555,YHR133C,1292,0.3364285714285714,0.33799107142857143
3556,YHR132C,2552,0.33964821428571423,0.3419553571428572
3557,YHR131C,1154,0.34304464285714287,0.3476017857142857
3558,YHR129C,650,0.3497214285714285,0.3517821428571428
3559,YHR128W,731,0.35219999999999996,0.35336071428571425
3560,YHR127W,479,0.35420178571428573,0.3555071428571429
3561,YHR126C,1883,0.35681428571428575,0.35766964285714287
3562,YHR124W,1266,0.3599160714285714,0.36327857142857145
3563,YHR123W,695,0.36413571428571434,0.3663964285714286
3564,YHR122W,563,0.3672803571428571,0.36852142857142856
3565,YHR121W,2879,0.36906785714285717,0.37007321428571427
3566,YHR120W,3242,0.3706142857142857,0.3757553571428571
3567,YHR119W,1307,0.3762714285714286,0.3820607142857143
3568,YHR118C,1919,0.3828017857142857,0.38513571428571425
3569,YHR117W,455,0.38523035714285714,0.3886571428571428
3570,YHR116W,1250,0.3890660714285714,0.3898785714285714
3571,YHR115C,1901,0.390425,0.3926571428571428
3572,YHR114W,1472,0.3928803571428572,0.39627500000000004
3573,YHR113W,1136,0.3967642857142857,0.3993928571428571
3574,YHR112C,1322,0.4005964285714285,0.402625
3575,YHR111W,638,0.4028625,0.4052232142857143
3576,YHR110W,1757,0.4054946428571429,0.40663392857142855
3577,YHR109W,1757,0.4070178571428571,0.4101553571428571
3578,YHR108W,1223,0.41060178571428574,0.41373928571428575
3579,YHR107C,1028,0.4142160714285714,0.4164
3580,YHR106W,644,0.41673392857142855,0.4185696428571428
3581,YHR105W,983,0.41890535714285715,0.42005535714285713
3582,YHR104W,2558,0.42072321428571424,0.4224785714285715
3583,YHR103W,3242,0.42325892857142855,0.4278267857142857
3584,YHR102W,1094,0.4288982142857143,0.4346875
3585,YHR101C,557,0.4357660714285714,0.4377196428571428
3586,YHR100C,11234,0.43807857142857143,0.43907321428571433
3587,YHR099W,2789,0.4392892857142857,0.45935000000000004
3588,YHR098C,1224,0.4608267857142857,0.46580714285714286
3589,YHR097C,1778,0.46676428571428574,0.46895
3590,YHR096C,1712,0.47062499999999996,0.4738
3591,YHR094C,1682,0.47745000000000004,0.4805071428571429
3592,YHR092C,1931,0.48426071428571427,0.4872642857142857
3593,YHR091C,848,0.4879071428571429,0.49135535714285716
3594,YHR090C,617,0.49173750000000005,0.49325178571428574
3595,YHR089C,887,0.49410714285714286,0.4952089285714286
3596,YHR088W,335,0.49574285714285715,0.4973267857142857
3597,YHR087W,1571,0.4979339285714286,0.49853214285714287
3598,YHR086W,1004,0.49670535714285713,0.4995107142857143
3599,YHR085W,2066,0.494225,0.4960178571428571
3600,YHR084W,989,0.4896,0.4932892857142857
3601,YHR083W,3089,0.4868375,0.4886035714285714
3602,YHR082C,554,0.47939464285714284,0.4849107142857143
3603,YHR081W,4037,0.47775,0.4787392857142857
3604,YHR080C,361,0.4692910714285714,0.4765
3605,YHR079C-A,3347,0.46820357142857144,0.46884821428571427
3606,YHR079C,1658,0.46115357142857144,0.46713035714285717
3607,YHR078W,3382,0.45778928571428573,0.46075
3608,YHR077C,1124,0.45067142857142856,0.4567107142857143
3609,YHR076W,1202,0.4483982142857143,0.4504053571428571
3610,YHR075C,2144,0.44364464285714283,0.44579107142857144
3611,YHR074W,2990,0.4396339285714286,0.4434625
3612,YHR073W,2195,0.4331857142857143,0.438525
3613,YHR072W,689,0.42696428571428574,0.4308839285714286
3614,YHR071W,1499,0.423225,0.42445535714285715
3615,YHR070W,1079,0.4194339285714286,0.4221107142857143
3616,YHR069C,1163,0.41710892857142856,0.4190357142857143
3617,YHR068W,842,0.4145267857142857,0.4166035714285714
3618,YHR067W,1361,0.41245,0.4139535714285714
3619,YHR066W,1505,0.4095303571428571,0.4119607142857143
3620,YHR065C,1616,0.4063107142857143,0.4089982142857143
3621,YHR064C,1139,0.4027267857142857,0.4056125
3622,YHR063C,881,0.40005714285714283,0.4020910714285714
3623,YHR062C,944,0.3979982142857143,0.3995714285714286
3624,YHR061C,545,0.3956,0.3972857142857143
3625,YHR060W,392,0.39415535714285715,0.39512857142857144
3626,YHR059W,887,0.39305357142857145,0.3937535714285714
3627,YHR058C,617,0.39106964285714285,0.39265357142857144
3628,YHR057C,2651,0.3896928571428571,0.3907946428571429
3629,YHR056C,185,0.38425892857142857,0.38899285714285714
3630,YHR055C,1064,0.3830982142857143,0.38342857142857145
3631,YHR054C,185,0.38069107142857145,0.3825910714285714
3632,YHR053C,1130,0.37953035714285716,0.3798607142857143
3633,YHR052W,446,0.37650357142857144,0.37852142857142856
3634,YHR051W,1649,0.3744625,0.37525892857142856
3635,YHR050W,731,0.3708,0.3737446428571429
3636,YHR049W,1544,0.3686696428571429,0.369975
3637,YHR048W,2570,0.3653571428571429,0.3681142857142857
3638,YHR047C,887,0.35488035714285715,0.35946964285714283
3639,YHR046C,1682,0.3524839285714286,0.35406785714285716
3640,YHR045W,740,0.34918571428571427,0.3521892857142857
3641,YHR044C,740,0.3465375,0.3478589285714286
3642,YHR043C,2075,0.34428214285714287,0.34560357142857145
3643,YHR042W,733,0.3402428571428571,0.34394821428571426
3644,YHR041C,1100,0.33772142857142856,0.3390303571428571
3645,YHR040W,506,0.3355660714285714,0.3375303571428571
3646,YHR039C-A,1934,0.334225,0.33512857142857144
3647,YHR039C,692,0.33012142857142857,0.333575
3648,YHR038W,1727,0.3286767857142857,0.3299125
3649,YHR037W,1415,0.3249464285714286,0.32803035714285717
3650,YHR036W,1892,0.3220321428571429,0.3245589285714286
3651,YHR035W,1034,0.3182357142857143,0.32161428571428574
3652,YHR034C,1271,0.31599642857142857,0.31784285714285715
3653,YHR033W,1745,0.3134660714285714,0.3157357142857143
3654,YHR032W,2171,0.30953035714285715,0.31264642857142855
3655,YHR031C,1454,0.3049857142857143,0.3088625
3656,YHR030C,884,0.3015767857142857,0.3041732142857143
3657,YHR029C,2456,0.2994107142857143,0.30098928571428574
3658,YHR028C,2981,0.29459107142857144,0.2989767857142857
3659,YHR027C,641,0.2887910714285714,0.2941142857142857
3660,YHR026W,1073,0.28720892857142855,0.28835357142857143
3661,YHR025W,1448,0.2846982142857143,0.2866142857142857
3662,YHR024C,5786,0.2816732142857143,0.2842589285714286
3663,YHR023W,770,0.2708196428571429,0.28115178571428573
3664,YHR022C,455,0.26708571428571426,0.2684607142857143
3665,YHR021W-A,798,0.2664607142857143,0.26727321428571427
3666,YHR021W-A,2066,0.26404285714285713,0.26546785714285714
3667,YHR020W,1664,0.2571232142857143,0.2608125
3668,YHR019C,1391,0.25336964285714286,0.25634107142857143
3669,YHR018C,1157,0.25000714285714287,0.2524910714285714
3670,YHR017W,1574,0.24765535714285714,0.24972142857142857
3671,YHR016C,1979,0.24441785714285713,0.24722857142857144
3672,YHR015W,875,0.2402625,0.24379642857142858
3673,YHR014W,716,0.2357857142857143,0.2373482142857143
3674,YHR013C,967,0.23343571428571427,0.2347142857142857
3675,YHR012W,1340,0.23120535714285714,0.23293214285714287
3676,YHR011W,971,0.22816785714285714,0.23056071428571429
3677,YHR010W,1571,0.22591964285714286,0.22765357142857143
3678,YHR009C,701,0.2216142857142857,0.22441964285714286
3679,YHR008C,1592,0.2194357142857143,0.2206875
3680,YHR007C,1625,0.21443928571428572,0.21728214285714287
3681,YHR006W,281,0.2103732142857143,0.213275
3682,YHR005C-A,1418,0.20645535714285715,0.20695714285714287
3683,YHR005C,1340,0.20266785714285715,0.2052
3684,YHR004C,1289,0.19955178571428572,0.20194464285714286
3685,YHR003C,1073,0.19646964285714286,0.19877142857142857
3686,YHR002W,296,0.19429821428571428,0.1962142857142857
3687,YHR001W-A,1313,0.1925375,0.19306607142857143
3688,YHR001W,814,0.189375,0.19171964285714285
3689,YHL001W,1358,0.1862,0.18765357142857142
3690,YHL002W,1235,0.18322678571428572,0.18565178571428573
3691,YHL003C,1184,0.17972142857142856,0.18192678571428572
3692,YHL004W,452,0.17716964285714284,0.17928392857142858
3693,YHL006C,2819,0.17560535714285713,0.1764125
3694,YHL007C,1883,0.16984642857142856,0.17488035714285713
3695,YHL008C,992,0.16539821428571427,0.1687607142857143
3696,YHL009C,1757,0.15011428571428573,0.1518857142857143
3697,YHL010C,962,0.14635714285714285,0.14949464285714287
3698,YHL011C,1481,0.14401785714285714,0.14573571428571427
3699,YHL012W,923,0.14095,0.14359464285714285
3700,YHL013C,1217,0.1382625,0.13991071428571428
3701,YHL014C,365,0.13588214285714287,0.13805535714285713
3702,YHL015W,2207,0.13465892857142858,0.13531071428571428
3703,YHL016C,1598,0.12863214285714286,0.13257321428571428
3704,YHL017W,362,0.1254875,0.12834107142857143
3705,YHL018W,1817,0.12447321428571428,0.12511964285714286
3706,YHL019C,1214,0.12094285714285714,0.1241875
3707,YHL020C,1397,0.11828392857142857,0.12045178571428572
3708,YHL021C,1196,0.11510535714285715,0.1176
3709,YHL022C,3440,0.11242678571428572,0.1145625
3710,YHL023C,2141,0.10557321428571428,0.11171607142857143
3711,YHL024W,998,0.10115535714285714,0.10497857142857143
3712,YHL025W,947,0.09794464285714286,0.09972678571428571
3713,YHL026C,1877,0.09503035714285714,0.09672142857142857
3714,YHL027W,1817,0.09126607142857143,0.09461785714285714
3715,YHL028W,2039,0.08707321428571428,0.09031785714285714
3716,YHL029C,5606,0.0820125,0.08565357142857143
3717,YHL030W,671,0.071575,0.08158571428571429
3718,YHL031C,2129,0.06930892857142858,0.07050714285714285
3719,YHL032C,770,0.06495892857142857,0.06876071428571429
3720,YHL033C,884,0.06295178571428571,0.06432678571428571
3721,YHL034C,4778,0.059269642857142854,0.06084821428571428
3722,YHL035C,1640,0.04995714285714286,0.058489285714285716
3723,YHL036W,1892,0.04685535714285714,0.04978392857142857
3724,YHL038C,1757,0.042167857142857146,0.04554642857142857
3725,YHL039W,1883,0.038892857142857146,0.04203035714285714
3726,YHL040C,452,0.03408035714285714,0.037442857142857146
3727,YHL042W,512,0.027973214285714285,0.028780357142857142
3728,YHL043W,707,0.026605357142857142,0.027519642857142857
3729,YHL044W,362,0.024219642857142856,0.025482142857142856
3730,YHL046C,1913,0.0212875,0.021933928571428573
3731,YHL047C,1145,0.014817857142857143,0.01823392857142857
3732,YHL048W,815,0.011428571428571429,0.013473214285714286
3733,YHL049C,2865,0.006651785714285714,0.008107142857142858
3734,YHL050C,5727,0.0007946428571428572,0.005910714285714286
3735,YGR296W,1145,-0.0005477064220182903,0.004706422018348588
3736,YGR295C,362,0.0066651376146789065,0.007715596330275187
3737,YGR294W,1754,0.008555963302752323,0.008888073394495377
3738,YGR292W,1850,0.010679816513761486,0.012288990825688129
3739,YGR289C,1421,0.01301009174311929,0.014707339449541279
3740,YGR288W,1769,0.016770642201834884,0.01807431192660547
3741,YGR287C,1127,0.01926880733944958,0.020891743119266004
3742,YGR286C,1301,0.022985321100917444,0.024019266055045896
3743,YGR285C,932,0.02462477064220181,0.025818348623853238
3744,YGR284C,1025,0.02605871559633033,0.02691376146788993
3745,YGR283C,941,0.027480733944954094,0.02842110091743122
3746,YGR282C,4433,0.028688073394495417,0.029551376146789043
3747,YGR281W,815,0.030033944954128478,0.0341009174311927
3748,YGR280C,1160,0.035109174311926616,0.035856880733944996
3749,YGR279C,1733,0.03673027522935779,0.037794495412844076
3750,YGR278W,917,0.038100917431192705,0.03969082568807336
3751,YGR277C,1661,0.03984678899082572,0.04068807339449543
3752,YGR276C,473,0.040838532110091696,0.042362385321100926
3753,YGR275W,3200,0.04242660550458721,0.04286055045871562
3754,YGR274C,524,0.043026605504587145,0.04596238532110086
3755,YGR273C,458,0.04656513761467895,0.047045871559633023
3756,YGR271W,5903,0.04798165137614674,0.05339724770642207
3757,YGR270W,4139,0.05365596330275224,0.05745321100917433
3758,YGR268C,596,0.05811100917431189,0.05865779816513761
3759,YGR267C,731,0.05895321100917428,0.05962385321100916
3760,YGR266W,2105,0.05984678899082574,0.06177798165137616
3761,YGR264C,2255,0.06251467889908258,0.06458348623853216
3762,YGR263C,1274,0.06491100917431192,0.06607981651376149
3763,YGR262C,785,0.06627064220183487,0.06699082568807335
3764,YGR261C,2429,0.06719633027522931,0.06942477064220187
3765,YGR260W,1604,0.06963761467889906,0.07110917431192665
3766,YGR258C,3095,0.07268623853211009,0.07552568807339455
3767,YGR257C,1100,0.07586146788990822,0.07687064220183482
3768,YGR256W,1478,0.07696513761467894,0.07832110091743116
3769,YGR255C,1439,0.07892935779816512,0.08024954128440365
3770,YGR254W,1313,0.08050917431192661,0.08171376146788989
3771,YGR253C,782,0.08335321100917437,0.08407064220183491
3772,YGR252W,1319,0.08422660550458716,0.08543669724770642
3773,YGR251W,590,0.08602385321100914,0.08656513761467888
3774,YGR250C,2345,0.08850825688073394,0.09065963302752289
3775,YGR249W,1370,0.09227155963302758,0.0935284403669725
3776,YGR248W,767,0.09473027522935784,0.09543394495412849
3777,YGR247W,719,0.09569724770642207,0.096356880733945
3778,YGR246C,1790,0.09699357798165142,0.09863577981651372
3779,YGR245C,2303,0.09901559633027524,0.10112844036697244
3780,YGR244C,1283,0.1015376146788991,0.10271467889908259
3781,YGR243W,440,0.10295321100917432,0.103356880733945
3782,YGR241C,1706,0.10404954128440369,0.1056146788990826
3783,YGR240C,2963,0.10666146788990827,0.1093798165137615
3784,YGR239C,866,0.11003853211009174,0.11083302752293578
