Gene,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
AJU13349.1,0.8951431721035187,0.8929573409929347,1.0,1.0,0.47908051196192386,0.5592885925644169,0.496,0.5429999999999999,0.8705505632961241,0.905889579218929,1.0,1.0,0.91541386931859,0.9103310766864693,1.0,1.0,0.3575228880428204,0.49191313137334014,0.374,0.4715,0.394560594632895,0.5181433729830077,0.35550000000000004,0.5125
AJU13350.1,0.9264047132944668,0.8960449548239787,1.0,1.0,0.6673663504300712,0.6959081617675301,0.764,0.7375,0.9154473011298991,0.8915175035807548,1.0,0.958,0.928801971506447,0.8996483749252914,1.0,1.0,0.6268259701853911,0.65423223473922,0.6935,0.7110000000000001,0.700779033929644,0.7165228772680483,0.791,0.7829999999999999
AJU13351.1,0.5900326351580589,0.6476033954026114,0.625,0.637,0.46084033748691844,0.5567652408106385,0.48700000000000004,0.5479999999999999,0.5294328127244526,0.6299758190998743,0.6,0.5715000000000001,0.4803698480689552,0.6142782713757418,0.47450000000000003,0.6114999999999999,0.39705408696453703,0.5255555402948606,0.4105,0.5,0.39028157351258225,0.5442995577939436,0.372,0.531
AJU13352.1,0.5065279564312448,0.6108976478144341,0.5,0.593,0.3101877488895752,0.4686161792332447,0.2895,0.444,0.46191018027185266,0.5844308733807714,0.45699999999999996,0.5569999999999999,0.5755776446996506,0.6251846771672734,0.5914999999999999,0.634,0.2866987239162349,0.4522230922872452,0.266,0.43100000000000005,0.3815295246098859,0.5001452257970624,0.389,0.4755
AJU13353.1,0.7799479848557308,0.7308622360978071,0.889,0.778,0.4512396138221765,0.5335347188380213,0.466,0.513,0.7522034849046754,0.7211565405794378,0.819,0.7615000000000001,0.8041319141596079,0.7383172635366325,0.963,0.8205,0.44520286666700903,0.5395177503929558,0.43599999999999994,0.5255000000000001,0.4252331202555924,0.511659837742565,0.4125,0.49350000000000005
AJU13354.1,0.7166608343444242,,0.846,,0.6889076321684613,,0.8254999999999999,,0.6371043991850411,0.6851548898453731,0.7140000000000001,0.688,0.6956399454682822,0.6998686444354046,0.818,0.69,0.625306050522758,0.6634486002544586,0.7140000000000001,0.643,0.6579711865331727,0.6748852623758007,0.7725,0.667
AJU13355.1,0.6434980841346402,0.6814004061519543,0.763,0.684,0.42278991306837793,0.5176043106645237,0.46299999999999997,0.489,0.33948628324923946,0.5130817931568128,0.28550000000000003,0.5,0.627930155425581,0.6745309847707126,0.7065,0.7010000000000001,0.22437708401450013,0.40015967724404067,0.176,0.37,0.3338185146095059,0.48161689112717193,0.345,0.481
AJU13356.1,0.9589452850942671,0.9228251358375427,1.0,1.0,0.6675857333737678,0.6799774189950809,0.755,0.716,0.9608425427731151,0.9321158514982599,1.0,1.0,0.9661987016426947,0.9206836588015521,1.0,1.0,0.6379910330498597,0.6630317024347241,0.7210000000000001,0.6739999999999999,0.6623599929328877,0.6759646147897889,0.744,0.716
AJU13357.1,0.92141579333027,0.8988366865018751,1.0,1.0,0.6889486070157148,0.6803556045331097,0.787,0.7235,0.9390057588306439,0.9157201504991223,1.0,1.0,0.922608760269721,0.9104190850856103,1.0,1.0,0.6843531980281521,0.6836041247943482,0.7725,0.742,0.7603659260655674,0.710535066303932,0.8534999999999999,0.769
AJU13358.1,0.5296803969468848,0.6104693752598765,0.58,0.606,0.3621089235541326,0.4906390813660048,0.36200000000000004,0.45,0.23508846652905732,0.4312814338632066,0.22449999999999998,0.4125,0.5645418407484467,0.6319486020054154,0.6174999999999999,0.6445000000000001,0.13671813597237292,0.3371242079033415,0.136,0.33299999999999996,0.38428304425925114,0.5005582205764522,0.3595,0.4755
AJU13359.1,0.35332986502759556,0.512774603471236,0.33299999999999996,0.5,0.3451360544328849,0.5033398358314772,0.32,0.48,0.4359709536793999,0.5968550846037609,0.4175,0.612,0.32810711308733165,0.4778504203230005,0.301,0.462,0.435002142763536,0.595953083565341,0.4175,0.612,0.32721145884350905,0.4722663465381841,0.301,0.462
AJU13360.1,0.44185735379070185,0.5829256335782279,0.4,0.554,0.32723586652729275,0.4823346031832093,0.314,0.444,0.468797891043045,0.6114012881982032,0.435,0.5914999999999999,0.6061062946697464,0.6508746280813387,0.643,0.6325000000000001,0.35374190119191556,0.510494498159561,0.33299999999999996,0.5,0.4921672071263757,0.5678361844294908,0.5554999999999999,0.568
AJU13361.1,0.6625029471164485,0.6812367750338898,0.7505,0.7040000000000001,0.34922366339959077,0.4805668946641544,0.3545,0.452,0.5280672999331736,0.6132431064680717,0.5805,0.6174999999999999,0.4938706672187544,0.6068187688288353,0.5,0.62,0.25881367216464507,0.4196784655792041,0.2135,0.396,0.22537585757086798,0.3981246974744839,0.233,0.385
AJU13362.1,0.52578601487593,0.6186108078945447,0.5379999999999999,0.615,0.3321007446653576,0.4627698009923761,0.293,0.42700000000000005,0.35390059358289083,0.5457568572986412,0.33499999999999996,0.5,0.5404300965788926,0.629378210369938,0.5690000000000001,0.653,0.18077234941670292,0.36223585376294626,0.17099999999999999,0.3585,0.38941600064151477,0.5002301892081706,0.378,0.48650000000000004
AJU13363.1,0.753438715568879,0.7263699860111814,0.893,0.767,0.4357805442259927,0.5278491215312753,0.449,0.5,0.7423754208757417,0.7211834820072518,0.75,0.75,0.8114673674589705,0.7559235031728565,0.929,0.8134999999999999,0.29460360551117726,0.44508805099449517,0.29700000000000004,0.4315,0.509491084163574,0.5524667620541179,0.477,0.5325
AJU13364.1,0.9135740425575122,0.8889865849798334,1.0,1.0,0.4791690992675115,0.5551394083687159,0.501,0.5405,0.8431008009366207,0.8748169306115119,1.0,1.0,0.8837814236555372,0.8872451895553233,1.0,1.0,0.4148850206155315,0.5032969769602703,0.4475,0.47550000000000003,0.444209732697879,0.5323679281068686,0.452,0.517
AJU13365.1,0.5069555542503065,0.6017092798935457,0.518,0.5845,0.4709662259128911,0.5730047050195297,0.49,0.558,0.622318131748103,0.6446340974818778,0.7040000000000001,0.643,0.4128523999542565,0.5641093609326093,0.375,0.536,0.5953434059727681,0.6215395245497745,0.679,0.625,0.3841774486428635,0.5367718213486476,0.345,0.5
AJU13366.1,0.5457941186596973,0.6216656491481231,0.574,0.612,0.4003999522690938,0.5131597620183913,0.387,0.5,0.4654346209791169,0.5959385400743888,0.45799999999999996,0.583,0.6052109166659042,0.6537971244969937,0.6895,0.667,0.3115860328169015,0.47558811621657876,0.29000000000000004,0.4665,0.4020410986233386,0.5100568697038271,0.4385,0.475
AJU13368.1,0.5474464354392652,0.6398115623581134,0.5539999999999999,0.615,0.30719292669030385,0.4560328724627674,0.271,0.43200000000000005,0.44165623380965985,0.5737253426905123,0.4205,0.565,0.48560236142356433,0.6300922206491755,0.5,0.6,0.26248792845777047,0.41359261369833067,0.22149999999999997,0.3705,0.20670064481961084,0.40630476090550177,0.2075,0.3905
AJU13369.1,0.6688023071839736,0.7102528044640327,0.7170000000000001,0.737,0.43058632295187477,0.5284405478704299,0.41300000000000003,0.5055000000000001,0.5622050755328883,0.6697671678244985,0.5525,0.684,0.740455819662947,0.7353431785555992,0.8055000000000001,0.7995000000000001,0.37295889031271023,0.5062377302414157,0.35650000000000004,0.486,0.4880595552826703,0.5323458346263337,0.5,0.545
AJU13370.1,0.5824543367736948,0.638837111027998,0.594,0.643,0.49173913261261104,0.5489107130901828,0.5,0.526,0.5033188195714093,0.6596265110625689,0.487,0.636,0.5577741583348601,0.6556637504056609,0.581,0.625,0.4287337534269329,0.5714999157278183,0.42100000000000004,0.526,0.45913555215791657,0.5684582776439785,0.45899999999999996,0.556
AJU13371.1,0.35271807589313275,0.5024907840531198,0.34600000000000003,0.4665,0.35271807589313275,0.5024907840531198,0.34600000000000003,0.4665,0.3171838413198293,0.4488460301896226,0.3265,0.41700000000000004,0.42934213019647405,0.5485255209256179,0.3925,0.5575,0.3171838413198293,0.4488460301896226,0.3265,0.41700000000000004,0.42934213019647405,0.5485255209256179,0.3925,0.5575
AJU13372.1,0.6831670409457606,0.6987314847183994,0.862,0.7390000000000001,0.384698830202353,0.5114177447811743,0.397,0.47700000000000004,0.2668254488172235,0.4788003525992046,0.2645,0.4735,0.6438961848448275,0.6889256818748705,0.8875,0.69,0.15212223955081716,0.35913859820170557,0.1595,0.35150000000000003,0.2604504306378565,0.4518099589236821,0.262,0.4325
AJU13373.1,0.6369278830794244,0.6763117246055931,0.7010000000000001,0.6950000000000001,0.42200578801960387,0.5301896952059698,0.429,0.5015000000000001,0.6850722315007879,0.6777902911469589,0.778,0.7035,0.5770929822977549,0.6597060083585352,0.6505000000000001,0.6615,0.4298334033284229,0.5124672969289921,0.4235,0.4845,0.35819998133696734,0.5085847025274792,0.3335,0.49200000000000005
AJU13374.1,0.918543120676359,,1.0,,0.918543120676359,,1.0,,0.8122523963562355,,1.0,,0.9726549474122855,0.9075191553171609,1.0,1.0,0.8122523963562355,,1.0,,0.9726549474122855,0.9075191553171609,1.0,1.0
AJU13375.1,0.526431324060785,0.6226955330013113,0.519,0.607,0.3491337064233279,0.4922484848586489,0.321,0.45799999999999996,0.3968236504207999,0.5429329256075242,0.385,0.5315,0.5010078554836125,0.5818146225298892,0.518,0.5489999999999999,0.2323397101721293,0.4123807353516726,0.2175,0.39799999999999996,0.3353517972536885,0.45924947333929445,0.321,0.444
AJU13376.1,0.7081053814612478,0.7278181011803551,0.769,0.769,0.450468216909281,0.5440261869952873,0.452,0.519,0.8190653111661234,0.7738315286723664,0.9125,0.885,0.6398616032259985,0.7123699370449325,0.654,0.7575,0.5023675805644323,0.564897922247679,0.5025,0.5225,0.3620395173446236,0.5105664838066819,0.3615,0.5
AJU13378.1,0.8510629204417562,0.792979372737637,0.96,0.911,0.5501064877494548,0.6019709740682794,0.6485000000000001,0.5965,0.6516004556567692,0.701136468481923,0.624,0.7055,0.7729617899883399,0.7585337493187689,0.855,0.833,0.34489049973979946,0.48985525329071206,0.31,0.4575,0.3997458534279054,0.5210367785415271,0.39949999999999997,0.505
AJU13379.1,0.6277988170541432,0.67357911204789,0.7040000000000001,0.6829999999999999,0.39440533792521076,0.5084082013272091,0.39849999999999997,0.47700000000000004,0.4399124344635871,0.5744425413481185,0.4025,0.5379999999999999,0.6189377755651526,0.6907635696639741,0.7040000000000001,0.7050000000000001,0.26126327434122937,0.41675876869042194,0.20500000000000002,0.37849999999999995,0.3730627010056301,0.5225771254583674,0.3645,0.508
AJU13380.1,0.5377147182028994,0.6136065886891249,0.575,0.623,0.4059120886382844,,0.41100000000000003,,0.61819235734023,0.6185394717374415,0.6465000000000001,0.6365000000000001,0.46823022036339823,0.5794071880955255,0.491,0.6005,0.5064979718478244,0.5364910322467782,0.5429999999999999,0.5225,0.27529789275838773,0.4354011722255349,0.257,0.41100000000000003
AJU13381.1,0.8875375306828279,0.789808196225078,1.0,0.9229999999999999,0.8075221814005149,0.7137758138725566,0.9159999999999999,0.8,0.8287240754561636,0.7723624545515306,0.9620000000000001,0.871,0.8456318297840628,0.78055070564527,0.8905,0.885,0.7796426740737755,0.7065396417953197,0.95,0.8,0.7552769864118568,0.6979935553693672,0.7605,0.7505
AJU13382.1,0.6873605770209197,0.7036096984520953,0.769,0.731,0.3902709261619792,0.5144866478944158,0.40399999999999997,0.494,0.5184990280658818,0.6401565523779648,0.5575,0.617,0.6408514036852088,0.7075906923888823,0.8079999999999999,0.733,0.27805675018786835,0.45360216086839844,0.249,0.436,0.4410493227548331,0.5569737517421411,0.4325,0.5645
AJU13383.1,0.6820399775981106,0.6953150783035112,0.8045,0.7004999999999999,0.38340700337117534,0.5053837962916156,0.371,0.4745,0.824677419694543,0.7534020942317439,0.9,0.871,0.6661586281705967,0.6887462022366764,0.8434999999999999,0.677,0.48950050578482956,0.5421882752644255,0.5075000000000001,0.5475,0.3781696513790524,0.5063013437422419,0.347,0.46399999999999997
AJU13384.1,0.8505378642990425,,1.0,,0.8505378642990425,,1.0,,0.8235910172675731,0.8428415447546994,1.0,1.0,0.8585654364377537,0.8745826700558363,1.0,1.0,0.8235910172675731,0.8428415447546994,1.0,1.0,0.8585654364377537,0.8745826700558363,1.0,1.0
AJU13385.1,0.7765682640616927,0.7363888926112915,0.8665,0.815,0.6467194482651774,0.6405863424081962,0.732,0.68,0.8011731803123555,0.7452374948388695,0.889,0.8055,0.5574599124771535,0.6472304409405273,0.5595,0.6705000000000001,0.6415874097857782,0.6447159228268082,0.738,0.6975,0.43082162547926695,0.5644311476228551,0.459,0.561
AJU13386.1,0.49092636689738534,0.6115294196067694,0.5055000000000001,0.6065,0.27983214181657745,0.4373633931217624,0.273,0.409,0.4834685969075781,0.63177253872637,0.503,0.627,0.4045548563863541,0.5569416359928495,0.3855,0.5465,0.28310323212956007,0.44984164975174046,0.26,0.43599999999999994,0.2484513200975438,0.41631216440456986,0.2505,0.39
AJU13387.1,0.44971559152724594,0.5812788162003856,0.444,0.581,0.4036311516294795,0.5416671279050239,0.4,0.516,0.43375402444021927,0.5570030037003277,0.4,0.5445,0.4275251935108992,0.5762356867864226,0.448,0.586,0.4091117786767573,0.5283842357213525,0.356,0.516,0.37631542357377384,0.5307557957483836,0.3935,0.516
AJU13388.1,0.6051047717086987,0.6718431159838133,0.656,0.679,0.45650088633923375,0.5474081985210951,0.477,0.5345,0.7217948739187395,0.7006719653374973,0.746,0.75,0.6921131690817195,0.6988436936863591,0.75,0.75,0.6115427545375858,0.6107905736351968,0.683,0.6275,0.4912663533778057,0.5594531556653143,0.5025,0.5445
AJU13389.1,0.6750052984079479,0.7090365134987887,0.7275,0.76,0.5309012551856014,0.5944515432572578,0.5840000000000001,0.6125,0.6766647814196096,0.7168340142639983,0.7195,0.7575000000000001,0.6866140121523204,0.7063308631636286,0.7355,0.752,0.5208461756950808,0.598498974991278,0.602,0.6214999999999999,0.556546135749106,0.5973276178460769,0.53,0.6174999999999999
AJU13390.1,0.761523025584145,0.7289871978177255,0.888,0.8059999999999999,0.761523025584145,0.7289871978177255,0.888,0.8059999999999999,0.7644957484014655,0.7260219046163529,0.891,0.8,0.7705370984587733,0.7453246046417152,0.8574999999999999,0.804,0.7644957484014655,0.7260219046163529,0.891,0.8,0.7705370984587733,0.7453246046417152,0.8574999999999999,0.804
AJU13391.1,0.6531208993669623,0.6875175489865696,0.7020000000000001,0.6920000000000001,0.3773321767180833,0.5085044976003532,0.38,0.485,0.6477616978664322,0.6644114721221641,0.7055,0.6779999999999999,0.6598501796943165,0.6925236038303505,0.694,0.708,0.37255245565408024,0.4911412605332321,0.336,0.45,0.41778183405691266,0.5188371515574535,0.4375,0.4895
AJU13392.1,0.752921164903875,,1.0,,0.752921164903875,,1.0,,0.8010698775896221,0.8274056227000128,1.0,1.0,0.8122523963562355,,1.0,,0.8010698775896221,0.8274056227000128,1.0,1.0,0.8122523963562355,,1.0,
AJU13393.1,0.7635727054488377,,1.0,,0.7635727054488377,,1.0,,0.7474246243174693,,0.5,,0.8350879194283694,0.8312378961427878,1.0,1.0,0.7474246243174693,,0.5,,0.8350879194283694,0.8312378961427878,1.0,1.0
AJU13394.1,0.4323929756504744,0.5622915404239223,0.436,0.541,0.33656034033170207,0.4693187101438619,0.324,0.44299999999999995,0.36832655441582046,0.5097449392527834,0.354,0.49200000000000005,0.3584281070856565,0.5152302608974816,0.34299999999999997,0.49,0.28623413215772847,0.4230052671030383,0.267,0.39599999999999996,0.28053834419840634,0.43835069058153187,0.257,0.41200000000000003
AJU13395.1,0.6242686043091467,0.6777759000169171,0.667,0.69,0.3274361466082108,0.46631974789311853,0.281,0.414,0.4634435588530518,0.5757414254627429,0.45899999999999996,0.5685,0.7802318322958537,0.7459436505024928,0.856,0.8085,0.2131900244867339,0.38103492240576964,0.21899999999999997,0.384,0.42085857614249805,0.528411674787231,0.4855,0.5085
AJU13396.1,0.4604220749425005,0.5928795778026846,0.444,0.5670000000000001,0.4148356033954149,0.5513004298536085,0.4,0.5329999999999999,0.4719250331733578,0.5923842767702165,0.519,0.559,0.7465148191059771,0.7265024732099254,0.8334999999999999,0.7595000000000001,0.4458708773442102,0.5690042123533195,0.467,0.5345,0.7041539583226821,0.6966284096259733,0.7835000000000001,0.733
AJU13397.1,0.6675170742715394,0.7087313615994791,0.731,0.731,0.47679725806608886,0.5738194335569039,0.48250000000000004,0.5545,0.6838708528433619,0.7107539990351672,0.7464999999999999,0.734,0.6311802227348501,0.68295095950598,0.645,0.6990000000000001,0.4900990628251214,0.5661169527312964,0.5045,0.5475,0.450725995146275,0.5627175095894041,0.4535,0.547
AJU13398.1,0.8533083594859809,0.7805202619895867,1.0,0.9229999999999999,0.5169307043529904,0.5829388028793808,0.593,0.575,0.7527394762894225,0.7371910151037991,0.8819999999999999,0.779,0.8083020843317074,0.7712343873617411,0.9620000000000001,0.8925000000000001,0.4230183444679071,0.5358158566768998,0.435,0.522,0.3831578431792663,0.5178110740328202,0.382,0.498
AJU13399.1,0.5255025894849801,0.6265953168860928,0.519,0.621,0.2885896404213885,0.4495524369550816,0.273,0.424,0.5884040908705298,0.6635762716026461,0.583,0.6575,0.4332318421202752,0.5832505321233713,0.4355,0.56,0.3752431019785015,0.5023007062177428,0.38949999999999996,0.488,0.22077359723470713,0.42866569295636414,0.20650000000000002,0.41500000000000004
AJU13400.1,0.6819734250975537,0.7007678901153496,0.774,0.73,0.504002252984404,0.5647009892370789,0.5485,0.556,0.5870178178967871,0.6452745771390881,0.639,0.667,0.7009458390617015,0.700459047147345,0.725,0.75,0.32246912817061985,0.4767260542212939,0.351,0.4335,0.4426648725315499,0.5603664459765223,0.4505,0.5415000000000001
AJU13401.1,0.6162996258561813,0.674559514209173,0.674,0.6885,0.3944894617344671,0.508306153046371,0.397,0.486,0.6514097902302541,0.6968716260783048,0.7110000000000001,0.731,0.6018892676371628,0.6792950912969903,0.5885,0.667,0.4501744591289149,0.5571088990250842,0.4405,0.5515000000000001,0.29998414065616225,0.4494845371755445,0.2715,0.4375
AJU13402.1,0.5412954742079688,0.6187127066014453,0.561,0.619,0.3284226698965015,,0.32299999999999995,,0.4638772628156725,0.5912534955653899,0.48850000000000005,0.5985,0.5665579649098577,0.6339561743453493,0.6285000000000001,0.6595,0.25299296025121376,,0.21650000000000003,,0.322061747972992,0.4779374097055241,0.3345,0.44899999999999995
AJU13403.1,0.6789860797564465,0.706550725383382,0.742,0.719,0.44964147109981584,0.5486569530980167,0.47750000000000004,0.535,0.4763240362042852,0.5978719734606037,0.463,0.5965,0.7651313219560033,0.7661649709957526,0.7795,0.8425,0.29468614233320956,0.4468427897167566,0.269,0.4325,0.5002504760125681,0.592463638473456,0.4845,0.577
AJU13404.1,0.44505086158904894,0.5651375030825884,0.433,0.5379999999999999,0.39993413134125755,0.5243079353885148,0.387,0.5,0.44256250382306916,0.5537613125265609,0.45499999999999996,0.5329999999999999,0.8147255659292104,0.7310956710464306,0.899,0.818,0.3739895800886922,0.4971777486765893,0.3805,0.47050000000000003,0.7716085165163803,0.7000125078487452,0.879,0.8029999999999999
AJU13405.1,0.6713496456273839,0.7071843707646313,0.722,0.741,0.44373313190960534,0.5443628041151898,0.478,0.5429999999999999,0.7786358972941525,0.751777347642395,0.8054999999999999,0.8114999999999999,0.6872825068157706,0.7336407205541514,0.7455,0.8,0.49168795423062567,0.5762317262912173,0.478,0.5794999999999999,0.5004576214899069,0.5835947491590703,0.516,0.5965
