ORF,Mean_length,Max_length,Num_of_shifted_ORF,Mean_length_30,Max_length_30,Num_of_shifted_ORF_30,Mean_length_200,Max_length_200,Num_of_shifted_ORF_200
YJR004C,250.95,1749,40,0,0,0,43.2857142857143,123,14
YJR005C-A,108,108,1,0,0,0,0,0,0
YJR005W,440.416666666667,1947,36,36,36,1,26.6666666666667,57,9
YJR006W,206.41935483871,1131,31,33,33,1,31.9090909090909,120,11
YJR007W,214.235294117647,855,17,0,0,0,51.75,135,8
YJR008W,206.275862068966,849,29,39,63,2,54,75,8
YJR009C,351.692307692308,951,13,0,0,0,48.75,84,4
YJR010C-A,55.2,189,5,30,30,1,0,0,0
YJR010W,181.714285714286,939,28,9,9,1,85,216,12
YJR011C,153.157894736842,639,19,0,0,0,54.75,96,8
YJR012C,69.4,399,15,0,0,0,25.5,48,6
YJR013W,268.588235294118,918,17,72,72,1,76.7142857142857,168,7
YJR014W,97.8,225,5,0,0,0,0,0,0
YJR015W,304.655172413793,1488,29,9,9,1,93.5,180,6
YJR016C,564.279069767442,1635,43,0,0,0,36,102,7
YJR017C,67.2,156,5,0,0,0,0,0,0
YJR018W,101.666666666667,315,9,25.5,30,2,0,0,0
YJR019C,356.769230769231,1035,13,0,0,0,37,54,3
YJR020W,73,264,9,30,54,2,0,0,0
YJR021C,211.636363636364,876,22,33,33,1,20.5714285714286,33,7
YJR022W,25.875,78,8,0,0,0,0,0,0
YJR023C,140.571428571429,381,7,0,0,0,0,0,0
YJR024C,120.15,552,20,15,21,2,40.8,105,10
YJR025C,128.5,426,12,45,45,1,0,0,0
YJR026W,338.464285714286,1056,28,0,0,0,36.6,66,5
YJR027W,763.471698113208,5001,106,0,0,0,36.6,66,5
YJR028W,342.535714285714,1056,28,0,0,0,36.6,66,5
YJR029W,762.027777777778,5001,108,0,0,0,36.6,66,5
YJR030C,443.217391304348,2133,46,0,0,0,35.7692307692308,138,13
YJR031C,618.180722891566,4212,83,0,0,0,54,96,2
YJR032W,178.08,975,25,0,0,0,31.2857142857143,57,7
YJR033C,599.354430379747,3822,79,0,0,0,35.7272727272727,120,11
YJR034W,112.5,261,6,42,42,1,0,0,0
YJR035W,546.163636363636,2715,55,21,30,2,30,60,8
YJR036C,294.245901639344,2277,61,49.5,60,2,42.8181818181818,96,11
YJR037W,25.5,60,4,0,0,0,0,0,0
YJR038C,135,267,5,0,0,0,0,0,0
YJR039W,422.432432432432,3339,74,12,18,2,17.1,39,10
YJR040W,297.403846153846,1857,52,12,12,1,59.6666666666667,114,9
YJR041C,532.5,3216,62,0,0,0,30.9,75,10
YJR042W,376.576271186441,2205,59,0,0,0,43.25,144,12
YJR043C,249.75,951,20,24,24,1,40.2857142857143,66,7
YJR044C,162.428571428571,420,7,0,0,0,0,0,0
YJR045C,476.833333333333,1827,18,0,0,0,72,81,2
YJR046W,246.333333333333,1182,36,0,0,0,65.5714285714286,138,14
YJR047C,117.8,414,15,51,51,1,0,0,0
YJR048W,73,123,6,0,0,0,0,0,0
YJR049C,310.085106382979,1578,47,10,12,3,30.375,99,16
YJR050W,85.375,492,24,6,6,1,27.8,120,15
YJR051W,362.464285714286,1410,28,0,0,0,33,33,1
YJR052W,145.235294117647,1401,34,30,30,1,43.9090909090909,78,11
YJR053W,220.568181818182,1479,44,30,30,1,33.6,69,10
YJR054W,224.294117647059,1191,34,45,45,1,44.1428571428571,120,7
YJR055W,57.9375,288,16,16,24,3,0,0,0
YJR056C,84.9375,702,16,0,0,0,27.5454545454545,102,11
YJR057W,151.25,648,12,6,6,1,38.625,81,8
YJR058C,82,225,12,0,0,0,0,0,0
YJR059W,370.842105263158,1944,57,0,0,0,25,48,3
YJR060W,140.478260869565,600,23,0,0,0,50.5714285714286,135,14
YJR061W,464.7,2805,60,0,0,0,29.5,66,6
YJR062C,228.882352941176,1344,34,15,15,1,35.7692307692308,102,13
YJR063W,33,99,6,12,12,1,0,0,0
YJR064W,311.066666666667,1662,45,0,0,0,37.6666666666667,75,9
YJR065C,247.5,1320,12,15,15,1,52.5,135,6
YJR066W,1148.52229299363,7353,157,33,33,1,15,33,12
YJR067C,71.7,222,10,33,51,3,0,0,0
YJR068W,165.545454545455,882,22,0,0,0,27.375,66,8
YJR069C,96.375,300,8,15,15,1,0,0,0
YJR070C,137.5,678,18,15,15,1,38,78,6
YJR071W,133.714285714286,360,7,0,0,0,0,0,0
YJR072C,339.75,1128,28,27,27,1,46.5,93,4
YJR073C,267,531,12,0,0,0,81,81,1
YJR074W,107.4,567,10,15,15,1,31.2857142857143,75,7
YJR075W,243.6,1149,15,0,0,0,48.6,99,5
YJR076C,198.625,1173,24,0,0,0,65,144,6
YJR077C,432.333333333333,885,9,0,0,0,69,105,2
YJR078W,325.2,1314,25,0,0,0,108.857142857143,192,7
YJR079W,59,129,3,0,0,0,0,0,0
YJR080C,83.25,324,16,0,0,0,48.75,90,4
YJR082C,39,102,7,10.5,12,2,0,0,0
YJR083C,138,456,12,0,0,0,26.25,48,4
YJR084W,188.129032258065,942,31,14,18,3,28.3636363636364,96,11
YJR085C,131.5,267,6,0,0,0,0,0,0
YJR086W,50.4,123,5,0,0,0,0,0,0
YJR087W,76.8,126,5,0,0,0,0,0,0
YJR088C,275.727272727273,840,22,0,0,0,39.75,60,8
YJR089W,472.790322580645,2844,62,12,12,1,25.5,69,10
YJR090C,477.45,3294,80,63,63,1,24.5,63,6
YJR091C,839.803278688525,3258,61,0,0,0,87,87,1
YJR092W,492.11320754717,4290,106,0,0,0,53.1,129,10
YJR093C,101.52,507,25,21,21,1,35.7272727272727,63,11
YJR094C,165,1071,18,24,24,1,77.6666666666667,195,9
YJR094W-A,84.75,159,4,15,15,1,0,0,0
YJR095W,266.625,927,16,0,0,0,87,111,4
YJR096W,96.6,459,15,0,0,0,33.5454545454545,93,11
YJR097W,48.1764705882353,192,17,0,0,0,0,0,0
YJR098C,258.807692307692,1968,52,12,12,1,61.9090909090909,123,11
YJR099W,36.5,123,18,0,0,0,39,123,13
YJR100C,229.92,945,25,30,30,1,26,60,9
YJR101W,75.2,387,15,0,0,0,33.4285714285714,81,7
YJR102C,96.8571428571429,474,14,0,0,0,40.5,99,10
YJR103W,356.4,1665,35,0,0,0,55.5,84,4
YJR104C,93.3,234,10,0,0,0,0,0,0
YJR105W,288.25,888,12,0,0,0,143.25,261,4
YJR106W,591.4,1941,45,48,48,1,48.6,144,5
YJR107W,143.052631578947,558,19,12,12,1,12,21,5
YJR108W,47.25,87,8,57,57,1,0,0,0
YJR109C,467.758064516129,2733,62,0,0,0,44,75,3
YJR110W,213.878048780488,1203,41,6,6,1,55.6666666666667,144,9
YJR111C,192.75,708,20,15,15,1,35.6666666666667,93,9
YJR112W,79.6875,390,16,24,24,1,31.9090909090909,81,11
YJR112W-A,120,240,4,0,0,0,0,0,0
YJR113C,303.428571428571,720,7,0,0,0,64.5,87,2
YJR114W,22.5,33,2,0,0,0,0,0,0
YJR115W,231.5,465,6,0,0,0,0,0,0
YJR116W,189,597,20,0,0,0,36,75,6
YJR117W,315.230769230769,1068,26,0,0,0,86.4,156,5
YJR118C,104.25,480,8,0,0,0,31.5,42,6
YJR119C,342.2,2085,45,0,0,0,40.5,105,4
YJR120W,70.5,87,2,0,0,0,0,0,0
YJR121W,287.181818181818,1440,22,0,0,0,52,84,3
YJR122W,129.166666666667,801,18,12,12,1,70.5,153,6
YJR123W,134.142857142857,387,7,0,0,0,33.6,117,5
YJR124C,329.605263157895,1212,38,21,21,1,23.7,60,10
YJR125C,348,1200,19,0,0,0,53.4,117,5
YJR126C,552.218181818182,2430,55,0,0,0,29.4,78,10
YJR127C,714.461538461538,3798,91,0,0,0,51,93,2
YJR128W,125,258,6,0,0,0,0,0,0
YJR129C,196.615384615385,900,26,57,57,1,39,78,11
YJR130C,348.133333333333,1719,45,42,42,1,29,66,9
YJR131W,387.789473684211,1539,38,18,18,1,38.3333333333333,75,9
YJR132W,435.72,2859,75,0,0,0,36,105,13
YJR133W,155.75,612,12,69,69,1,46.5,84,6
YJR134C,199.8,1809,40,0,0,0,62.25,180,8
YJR135C,152.333333333333,540,18,22,33,3,27.9,72,10
YJR135W-A,59,162,6,0,0,0,0,0,0
YJR136C,231.625,1011,24,9,9,1,45.4285714285714,144,7
YJR137C,271.518987341772,2736,79,0,0,0,42,66,2
YJR138W,739.4,4401,105,0,0,0,56.5714285714286,102,7
YJR139C,133.75,1002,12,57,57,1,57.6,147,5
YJR140C,888.321428571429,4941,84,52.5,69,2,45.4285714285714,75,7
YJR140W-A,66,108,3,33,33,1,0,0,0
YJR141W,171,942,28,9,9,1,34.1538461538462,99,13
YJR142W,189.96,942,25,9,9,1,23.4,51,10
YJR143C,332.869565217391,1971,46,33,33,1,47.7272727272727,102,11
YJR144W,111.214285714286,627,14,48,60,2,22.875,60,8
YJR145C,163.5,591,12,0,0,0,63.5,117,6
YJR146W,90,219,3,0,0,0,0,0,0
YJR147W,250.153846153846,1059,13,25.5,39,2,36,69,7
YJR148W,324.789473684211,1020,19,33,33,1,24,33,3
YJR149W,298.818181818182,1173,33,0,0,0,73.5,147,10
YJR150C,261.333333333333,657,9,0,0,0,15.75,21,4
YJR151C,395.689655172414,3210,29,0,0,0,98,159,3
YJR151W-A,0,0,0,0,0,0,0,0,0
YJR152W,497.228571428571,1461,35,21,30,2,46.6666666666667,156,9
YJR153W,56.2105263157895,447,19,0,0,0,26.4,45,10
YJR154W,211.695652173913,978,23,0,0,0,24.9,69,10
YJR155W,186,666,18,7.5,9,2,34.5,135,8
YJR156C,241.894736842105,849,19,0,0,0,51,126,7
YJR157W,51,114,6,24,36,2,0,0,0
YJR158W,334.5,1446,44,15,15,1,42.375,99,8
YJR159W,190.2,885,20,0,0,0,93,183,6
YJR160C,404.8,1707,30,0,0,0,40,57,9
YJR161C,163.965517241379,996,29,21,27,2,45.75,105,8
YJR162C,117,255,3,0,0,0,0,0,0
YKL001C,40.7142857142857,135,7,0,0,0,40.7142857142857,135,7
YKL002W,200.470588235294,456,17,24,24,1,31.2,42,5
YKL003C,150.6,264,5,9,9,1,0,0,0
YKL004W,212.423076923077,1044,26,6,6,1,54.5,165,6
YKL005C,239.790697674419,1506,43,0,0,0,61.1739130434783,123,23
YKL006C-A,83.4,153,5,15,15,1,0,0,0
YKL006W,57,57,1,0,0,0,0,0,0
YKL007W,24.4285714285714,42,7,24,24,1,28.2,42,5
YKL008C,407.181818181818,1140,22,0,0,0,40.2,57,5
YKL009W,131.666666666667,513,9,0,0,0,45.75,84,4
YKL010C,757.277777777778,4389,108,36,39,2,171.545454545455,303,22
YKL011C,311,849,18,21,21,1,49.5,81,4
YKL012W,251.34375,1329,32,36,36,1,46.875,102,8
YKL013C,156,363,8,0,0,0,0,0,0
YKL014C,859.65,4923,100,66,66,1,30.4285714285714,66,7
YKL015W,336.369863013699,2523,73,0,0,0,26.625,81,8
YKL016C,46.875,225,8,0,0,0,0,0,0
YKL017C,282.3,1872,40,42,42,1,35.5,48,6
YKL018C-A,165.428571428571,291,7,0,0,0,0,0,0
YKL018W,151.5,840,20,0,0,0,32.625,63,8
YKL019W,305.647058823529,876,17,0,0,0,72.4285714285714,156,7
YKL020C,613.279411764706,3246,68,0,0,0,55.5,84,4
YKL021C,194.117647058824,1245,34,0,0,0,52.125,84,8
YKL022C,424.453125,2409,64,0,0,0,48,72,3
YKL023C-A,0,0,0,0,0,0,0,0,0
YKL023W,109.941176470588,495,17,30,30,1,46.5,96,10
YKL024C,157.5,291,4,0,0,0,12,12,1
YKL025C,362,1863,45,0,0,0,49,99,9
YKL026C,38.6666666666667,141,9,54,54,1,0,0,0
YKL027W,121.3,900,30,0,0,0,61.9285714285714,156,14
YKL028W,175.216216216216,1083,37,12,12,1,30.9230769230769,60,13
YKL029C,323.333333333333,1533,27,0,0,0,58.5,138,4
YKL030W,131.142857142857,504,7,0,0,0,51,102,4
YKL031W,58.2,87,5,0,0,0,0,0,0
YKL032C,240.923076923077,1371,26,0,0,0,88.2,147,5
YKL033W,396.5,2487,66,13.5,18,2,24,45,7
YKL033W-A,81.2,672,15,28.5,45,2,41,102,12
YKL034W,370.741935483871,2121,62,24,24,1,47.7692307692308,93,13
YKL035W,300,1422,21,45,45,1,52.5,75,6
YKL036C,165,354,5,39,39,1,0,0,0
YKL037W,348,348,1,0,0,0,0,0,0
YKL038W,455.618181818182,3435,55,0,0,0,37,69,3
YKL039W,275.727272727273,1449,44,30,30,1,63.5,144,12
YKL040C,142.833333333333,642,18,0,0,0,35.625,66,8
YKL041W,150.36,444,25,18,18,1,39.6666666666667,102,9
YKL042W,225.409090909091,993,22,0,0,0,66,114,7
YKL043W,239.1,1083,20,15,15,1,38.5714285714286,114,7
YKL044W,216,306,4,0,0,0,0,0,0
YKL045W,149.875,1104,24,30,30,1,34,48,3
YKL046C,260.775,1221,40,21,21,1,36,132,12
YKL047W,186.103448275862,1434,29,27,27,1,50.0769230769231,132,13
YKL048C,272.129032258065,1521,31,25.5,42,2,18.6666666666667,42,9
YKL049C,88.0909090909091,414,11,9,9,1,30.6,66,5
YKL050C,354.4,2646,60,0,0,0,73,150,3
YKL051W,264.391304347826,990,23,12,12,1,34,117,6
YKL052C,194.368421052632,720,19,0,0,0,57.75,132,8
YKL053C-A,57,249,7,9,9,2,0,0,0
YKL053W,180.5,294,6,0,0,0,0,0,0
YKL054C,230.307692307692,1494,26,0,0,0,80,273,12
YKL055C,156,417,19,0,0,0,25.6666666666667,54,9
YKL056C,147.75,405,12,21,21,1,0,0,0
YKL057C,324.413793103448,2811,58,18,18,1,45.9,123,10
YKL058W,53.5714285714286,258,7,18,18,1,0,0,0
YKL059C,264.12,918,25,15,15,1,39,66,4
YKL060C,283.4,714,15,0,0,0,113.142857142857,276,7
YKL061W,42.2727272727273,132,11,19.5,21,2,0,0,0
YKL062W,443.189189189189,1824,37,0,0,0,43.5,105,8
YKL063C,138.6,405,5,0,0,0,0,0,0
YKL064W,316.5,2688,80,48,48,1,29,99,9
YKL065C,256.875,576,8,0,0,0,85.5,273,4
YKL065W-A,77,111,3,30,30,1,0,0,0
YKL066W,76.8461538461538,360,13,29,54,3,0,0,0
YKL067W,116.5,270,6,21,21,1,0,0,0
YKL068W,477.073170731707,2859,41,0,0,0,175.8,252,5
YKL068W-A,43.8,93,5,0,0,0,0,0,0
YKL069W,61.6666666666667,267,9,28.5,33,2,0,0,0
YKL070W,152.454545454545,483,11,0,0,0,0,0,0
YKL071W,70.7142857142857,186,7,0,0,0,26.25,54,4
YKL072W,251.68085106383,1413,47,0,0,0,37.2857142857143,102,7
YKL073W,405.588235294118,2277,51,0,0,0,34.125,60,8
YKL074C,251.756756756757,1542,37,24,24,1,91.75,288,12
YKL075C,256.5,1161,26,9,9,1,26.5714285714286,90,7
YKL076C,178.285714285714,291,14,0,0,0,0,0,0
YKL077W,129.1,1083,30,0,0,0,35.1818181818182,93,11
YKL078W,351.612244897959,1980,49,0,0,0,38.5,75,6
YKL079W,283.457142857143,1473,35,0,0,0,48,141,12
YKL080W,85.5,867,22,0,0,0,49.5,129,8
YKL081W,154.434782608696,927,23,0,0,0,25.5,75,8
YKL082C,238.451612903226,1095,31,18,18,1,31.6363636363636,72,11
YKL083W,166.5,579,4,15,15,1,37.5,60,2
YKL084W,36.5,129,12,37,60,3,0,0,0
YKL085W,231.5,738,12,0,0,0,100.5,135,2
YKL086W,153,285,4,0,0,0,0,0,0
YKL087C,162,672,14,15,15,1,42.375,87,8
YKL088W,248.230769230769,1683,39,12,12,1,153.5,264,6
YKL089W,172,1641,39,0,0,0,49.5882352941176,117,17
YKL090W,241.5,1326,26,29,33,3,29.3333333333333,54,9
YKL091C,232.058823529412,723,17,37.5,45,2,51.4285714285714,114,7
YKL092C,479.911764705882,2898,68,39,39,1,36.75,78,8
YKL093W,206.470588235294,1014,17,33,33,1,21.5454545454545,42,11
YKL094W,219.913043478261,861,23,0,0,0,52.3333333333333,129,9
YKL095W,243.136363636364,759,22,0,0,0,19.5,33,10
YKL096C-B,66.75,96,4,24,24,1,0,0,0
YKL096W,114.9,672,10,0,0,0,49.5,87,6
YKL096W-A,33,45,3,0,0,0,0,0,0
YKL097C,157.5,333,4,0,0,0,0,0,0
YKL098W,268.714285714286,999,21,19.5,27,2,26.4,39,5
YKL099C,160.125,555,16,31,42,3,27.375,54,8
YKL100C,271.454545454545,1311,33,0,0,0,39.4285714285714,87,7
YKL100W-A,15,15,1,15,15,1,0,0,0
YKL101W,809.352272727273,4476,88,0,0,0,32,66,3
YKL102C,53,156,6,0,0,0,0,0,0
YKL103C,160.846153846154,1497,26,0,0,0,40.5,96,8
YKL104C,255.891891891892,1158,37,0,0,0,29.625,75,8
YKL105C,496.6125,3240,80,9,9,1,100.8,162,5
YKL106C-A,34.5,54,4,25.5,30,2,0,0,0
YKL106W,155.678571428571,1059,28,30,30,1,26.25,51,8
YKL107W,90.45,576,20,24,36,2,24.8181818181818,48,11
YKL108W,200.76,1239,25,12,12,1,43,96,9
YKL109W,184.6,1104,30,0,0,0,126,225,4
YKL110C,42.9,252,10,6,6,1,19,51,6
YKL111C,71,111,9,0,0,0,0,0,0
YKL112W,169.225352112676,1860,71,21,21,1,63.7894736842105,141,19
YKL113C,301.2,1041,25,0,0,0,43.6666666666667,111,9
YKL114C,224.869565217391,1044,23,0,0,0,49,81,3
YKL115C,25.2,69,5,21,21,1,0,0,0
YKL116C,318.870967741935,1428,31,45,45,1,70.875,117,8
YKL117W,101.478260869565,411,23,13.5,18,2,49,111,12
YKL118W,49.5,99,4,0,0,0,0,0,0
YKL119C,130.333333333333,525,9,12,12,1,45,129,7
YKL120W,194.470588235294,828,17,0,0,0,21.6,30,5
YKL121W,299.803278688525,2133,61,38,51,3,48.3333333333333,123,9
YKL122C,27,27,1,0,0,0,0,0,0
YKL123W,241.5,345,8,0,0,0,0,0,0
YKL124W,410.189189189189,1653,37,31,45,3,42.3333333333333,78,9
YKL125W,318.63829787234,1881,47,0,0,0,43,75,6
YKL126W,231.068181818182,1689,44,0,0,0,37.6363636363636,78,11
YKL127W,238.862068965517,1623,29,0,0,0,32.5714285714286,78,7
YKL128C,166.95,666,20,12,12,1,27.6,45,10
YKL129C,666.342857142857,3486,70,0,0,0,48,219,7
YKL130C,83.25,438,12,0,0,0,18.6,39,5
YKL131W,141,384,8,0,0,0,0,0,0
YKL132C,50.1666666666667,213,18,9,9,1,36,72,7
YKL133C,237.444444444444,984,27,15,15,1,32.1818181818182,93,11
YKL134C,343.918032786885,2001,61,0,0,0,54.5,216,12
YKL134C,343.918032786885,2001,61,0,0,0,54.5,216,12
YKL135C,378.909090909091,2022,66,0,0,0,25.9285714285714,78,14
YKL136W,58,120,3,9,9,1,0,0,0
YKL137W,99.9,312,10,0,0,0,0,0,0
YKL138C,132,330,6,0,0,0,0,0,0
YKL138C-A,37.2,114,5,0,0,0,0,0,0
YKL139W,271.548387096774,1437,31,0,0,0,67.2857142857143,144,7
YKL140W,362.7,1539,30,0,0,0,35.4,60,5
YKL141W,285.428571428571,588,7,0,0,0,0,0,0
YKL142W,29.3571428571429,60,14,0,0,0,30.9,60,10
YKL143W,148.5,969,42,0,0,0,87.5454545454545,180,11
YKL144C,67.4117647058823,300,17,0,0,0,40.9285714285714,111,14
YKL145W,225.2,1152,30,28,39,3,33,114,9
YKL145W-A,28.5,36,2,21,21,1,0,0,0
YKL146W,259.272727272727,1563,33,0,0,0,39.75,108,8
YKL147C,148.285714285714,528,7,0,0,0,57,120,5
YKL148C,325.846153846154,1611,39,0,0,0,36,60,3
YKL149C,201,954,30,12,12,1,20.3076923076923,57,13
YKL150W,142.588235294118,666,17,0,0,0,28.7142857142857,63,7
YKL151C,238.08,843,25,33,33,1,24.9,63,10
YKL152C,85.3333333333333,213,9,36,36,1,76.2857142857143,165,7
YKL153W,64.2,141,10,0,0,0,0,0,0
YKL154W,59.6666666666667,393,9,0,0,0,18.6,36,5
YKL155C,236.22,1884,50,33,33,1,41.7272727272727,114,11
YKL156C-A,0,0,0,0,0,0,0,0,0
YKL156W,0,0,0,0,0,0,0,0,0
YKL157W,514.96875,2697,64,0,0,0,42,108,5
YKL159C,97.9411764705882,423,17,0,0,0,35.3076923076923,120,13
YKL160W,49.3333333333333,144,9,0,0,0,0,0,0
YKL161C,149.7,972,20,0,0,0,14.5,27,6
YKL162C,282.875,1206,24,0,0,0,21,33,4
YKL162C-A,123,123,1,0,0,0,0,0,0
YKL163W,70.75,273,12,30,30,1,52.5,75,2
YKL164C,56.5714285714286,273,7,30,30,1,30,30,1
YKL165C,504.823529411765,2652,51,15,15,1,39,93,5
YKL165C-A,123,183,3,0,0,0,0,0,0
YKL166C,250.846153846154,1182,26,16.5,18,2,39.375,93,8
YKL167C,94.2,279,10,0,0,0,0,0,0
YKL168C,189,2169,45,0,0,0,54.4285714285714,108,7
YKL169C,74.25,207,4,0,0,0,0,0,0
YKL170W,84,315,8,9,9,1,0,0,0
YKL171W,512.945454545455,2745,55,0,0,0,59.1428571428571,123,7
YKL172W,201.576923076923,1014,26,9,9,1,119.7,264,10
YKL173W,493.909090909091,2796,66,18,18,1,42.75,105,8
YKL174C,556.028571428571,1653,35,0,0,0,68.5714285714286,138,7
YKL175W,240.5,1353,30,0,0,0,41.25,99,8
YKL176C,509.372093023256,2301,43,0,0,0,36,66,4
YKL177W,120.545454545455,336,11,36,36,1,0,0,0
YKL178C,312,1287,28,0,0,0,66,147,12
YKL179C,147.236842105263,690,38,33,33,1,18,33,7
YKL180W,67.5,123,2,0,0,0,0,0,0
YKL181W,273.428571428571,1233,35,0,0,0,33.9230769230769,87,13
YKL182W,907.636363636364,5763,121,0,0,0,31,54,3
YKL183C-A,108.75,171,4,0,0,0,0,0,0
YKL183W,164.0625,918,16,0,0,0,61.2857142857143,141,7
YKL184W,147.214285714286,960,28,30,30,1,43.5,144,10
YKL185W,255.130434782609,1485,23,0,0,0,87,126,5
YKL186C,155.785714285714,534,14,24,24,1,0,0,0
YKL187C,367.90243902439,2178,41,0,0,0,15.6,21,5
YKL188C,367.866666666667,2049,45,0,0,0,26.4,48,5
YKL189W,307.772727272727,1167,22,12,12,1,37,111,6
YKL190W,141,438,11,15,18,2,0,0,0
YKL191W,234.75,1488,24,0,0,0,63.375,147,8
YKL192C,187.5,318,4,0,0,0,0,0,0
YKL193C,32.625,81,8,0,0,0,35.4,81,5
YKL194C,361.5,1278,30,63,63,1,42.6666666666667,78,9
YKL195W,168,1119,34,0,0,0,56.8,129,15
YKL196C,96.9230769230769,486,13,0,0,0,37.125,93,8
YKL197C,352.55,2751,60,9,9,1,37.8461538461538,84,13
YKL198C,424.741935483871,1551,31,0,0,0,43,72,3
YKL201C,347.88679245283,3177,53,0,0,0,40.5,84,8
YKL202W,315.6,537,5,13.5,21,2,0,0,0
YKL203C,1182.53048780488,7302,164,0,0,0,38,69,6
YKL204W,453.357142857143,1650,42,0,0,0,42,90,7
YKL205W,732.355263157895,3105,76,22.5,36,2,31.6666666666667,78,9
YKL206C,113.823529411765,615,17,0,0,0,32.625,78,8
YKL207W,203.538461538462,708,26,12,12,1,35.6666666666667,93,9
YKL208W,178.25,507,12,0,0,0,59,102,6
YKL209C,819.633333333333,3792,90,18,18,1,20.25,33,4
YKL210W,469.333333333333,2985,54,0,0,0,23.1428571428571,54,7
YKL211C,269.526315789474,1179,19,12,12,1,19.5,33,4
YKL212W,157.59375,1698,32,0,0,0,71.3333333333333,153,9
YKL213C,180.705882352941,1920,51,9,9,1,34.5,81,12
YKL214C,87,366,12,0,0,0,59.25,156,8
YKL215C,426.7125,3624,80,0,0,0,30,69,8
YKL216W,186.652173913043,891,23,21,24,2,21,42,9
YKL217W,273.767441860465,1452,43,0,0,0,55.3333333333333,129,9
YKL218C,151.2,894,25,27,45,3,39.5454545454545,84,11
YKL219W,241.758620689655,1149,29,0,0,0,62.25,138,8
YKL220C,366.763636363636,1929,55,0,0,0,46.8461538461538,156,13
YKL221W,192.387096774194,855,31,27,36,2,67,195,9
YKL222C,341.487804878049,1938,41,0,0,0,21,33,6
YKL223W,96,327,8,0,0,0,0,0,0
YKL224C,76.5,129,2,0,0,0,0,0,0
YKL225W,40,66,3,18,18,1,0,0,0
YKR001C,295.090909090909,1515,33,12,12,1,64.125,159,8
YKR002W,198.512195121951,1494,41,12,12,1,30,87,10
YKR003W,244.551724137931,1113,29,0,0,0,38.4,69,5
YKR004C,136.125,879,16,15,15,1,29,51,3
YKR005C,142.545454545455,1344,33,0,0,0,38,87,12
YKR006C,143.181818181818,678,11,0,0,0,51.75,114,4
YKR007W,130.875,432,8,15,15,1,0,0,0
YKR008W,276.279069767442,1581,43,0,0,0,72,228,10
YKR009C,320.166666666667,2370,54,9,9,1,13.125,21,8
YKR010C,330.25,2307,48,0,0,0,17,30,6
YKR011C,159.8,633,15,0,0,0,47.5,105,6
YKR012C,54.6,198,10,0,0,0,0,0,0
YKR013W,58.8461538461538,405,13,0,0,0,15,24,5
YKR014C,74.7,471,10,0,0,0,30.6666666666667,96,9
YKR015C,465.394736842105,1590,38,0,0,0,53.5,105,6
YKR016W,178,1620,27,0,0,0,39,87,6
YKR017C,211.595744680851,1455,47,0,0,0,37.0714285714286,93,14
YKR018C,419.741379310345,2064,58,0,0,0,32.4,72,10
YKR019C,210.166666666667,1506,36,18,18,1,45.75,87,8
YKR020W,17.5,36,6,0,0,0,0,0,0
YKR021W,295.431818181818,2700,44,12,12,1,40.3333333333333,84,9
YKR022C,161.884615384615,885,26,0,0,0,28.5,66,10
YKR023W,187.028571428571,1410,35,28.5,51,2,49.9090909090909,135,11
YKR024C,387.266666666667,2211,45,33,45,2,42,93,6
YKR025W,93,753,20,0,0,0,32.4375,69,16
YKR026C,247.235294117647,861,17,0,0,0,43.5,57,6
YKR027W,296.172413793103,1977,58,36,36,1,22.2,45,10
YKR028W,478.094117647059,2781,85,0,0,0,36,93,10
YKR029C,222.31914893617,2088,47,0,0,0,57,132,18
YKR030W,294.272727272727,705,11,0,0,0,45,57,4
YKR031C,628.189655172414,4770,116,0,0,0,67.3333333333333,147,9
YKR032W,111,186,2,36,36,1,0,0,0
YKR033C,93.75,243,4,21,21,1,0,0,0
YKR034W,92.3333333333333,420,9,0,0,0,56.5714285714286,126,7
YKR035C,189.6,516,10,51,51,1,38,66,6
YKR035W-A,129.714285714286,351,21,0,0,0,24.5454545454545,45,11
YKR036C,241.186046511628,1386,43,12,12,1,30.5,108,6
YKR037C,158,834,18,12,12,1,49.8,126,5
YKR038C,254,1002,21,0,0,0,65,132,6
YKR039W,408.206896551724,1521,29,15,15,1,50.4,93,5
YKR040C,89.1428571428571,414,7,0,0,0,0,0,0
YKR041W,173.307692307692,735,13,33,33,1,34,45,6
YKR042W,267.75,681,8,0,0,0,95,210,3
YKR043C,148.384615384615,699,13,30,30,1,39.75,60,4
YKR044W,202.21875,930,32,6,6,1,56,171,12
YKR045C,52.5,123,4,0,0,0,0,0,0
YKR046C,105,321,5,0,0,0,33,33,1
YKR047W,163.714285714286,270,7,24,24,1,0,0,0
YKR048C,337.333333333333,1218,9,0,0,0,70.5,150,4
YKR049C,170.25,276,4,0,0,0,0,0,0
YKR050W,520.040816326531,2202,49,0,0,0,63.75,87,4
YKR051W,95.3571428571429,498,28,0,0,0,48.375,72,8
YKR052C,272.64,810,25,0,0,0,48,99,7
YKR053C,364,1155,21,0,0,0,34,48,3
YKR054C,1958.73705179283,11724,251,18,27,2,47.3333333333333,132,9
YKR055W,128.647058823529,693,17,0,0,0,33,75,9
YKR056W,339.769230769231,1809,39,0,0,0,31,54,6
YKR057W,55.2,129,5,33,33,1,0,0,0
YKR058W,238.371428571429,1443,35,0,0,0,41.4,78,5
YKR059W,397.857142857143,1110,21,0,0,0,69.75,102,4
