Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"Nvj2","YPR091C","punctate, ER","32.88","8.91653","cell periphery,ER,punctate","109.842","cell periphery,punctate","127.31","cell periphery,ER,punctate","30.3479","below threshold","23.7273","punctate","","","0","","punctate, ER","34.79","1.05","0","8.44","punctate, ER","35.7","1.08","0","","punctate, ER","punctate, ER","32.7417","0.995482","0","4.23756","Putative protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YPR091C is not an essential gene"
"PUT4","YOR348C","below threshold","14.27","3.81055","ER","42.7409","vacuole","47.1131","below threshold","17.1257","below threshold","26.5429","cytosol","15.82","1.1","0","5.05","cytosol","16.52","1.15","0","3.37","cytosol","17.58","1.23","0","","below threshold","below threshold","15.0353","1.05327","0","2.38292","Proline permease, required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells"
"ATF1","YOR377W","below threshold","17.97","4.09397","ER","73.3242","ER","107.271","below threshold","25.6485","ER","38.1619","cytosol","18.46","1.02","0","5.85","cytosol","17.39","0.96","0","3.8","cytosol","14.06","0.78","0","","below threshold","below threshold","19.9233","1.10837","0","3.6489","Alcohol acetyltransferase with potential roles in lipid and sterol metabolism; responsible for the major part of volatile acetate ester production during fermentation"
"AMF1","YOR378W","","","","cell periphery","52.7144","cell periphery,vacuole","82.1138","below threshold","19.1118","cell periphery,punctate","35.184","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; belongs to the DHA2 family of drug:H+ antiporters; YOR378W is not an essential gene"
"FEX1","YOR390W","","","","cell periphery","82.2596","cell periphery","88.7542","below threshold","18.2935","cell periphery,punctate","31.1244","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function"
"PIS1","YPR113W","punctate,ER","52.52","","ER,punctate","174.565","ER,vacuole","278.568","ER","83.2779","ER,punctate","54.262","punctate,ER","58.32","1.11","0","","punctate,ER","48.71","0.92","0","","punctate,ER","37.5","0.71","0","","","","","","","","Phosphatidylinositol synthase, required for biosynthesis of phosphatidylinositol, which is a precursor for polyphosphoinositides, sphingolipids, and glycolipid anchors for some of the plasma membrane proteins"
"YPR114W","YPR114W","ER","89.06","25.9955","ER","47.7716","ER","25.1913","ambiguous,ER","25.8053","below threshold","23.2997","ER","65.39","0.73","0","24.7","ER","64.69","0.72","0","14.81","ER","70.99","0.79","0","","ER","ER","67.3557","0.756186","0","12.5983","Putative protein of unknown function"
"BIO5","YNR056C","","","","ER","50.1918","ER,vacuole","42.3347","below threshold","15.0954","below threshold","23.7037","","","","","","","","","","","","","","","","","","","","","",""
"ALG6","YOR002W","below threshold","18","3.83079","ER","115.122","ER,vacuole","175.585","punctate","19.3771","ER","38.5242","cytosol","15.7","0.87","0","5.93","cytosol","16.7","0.92","0","4.1","cytosol","14.1","0.78","0","","below threshold","below threshold","18.3964","1.02182","0","2.81396","Alpha 1,3 glucosyltransferase, involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; mutations in human ortholog are associated with disease"
"SIP3","YNL257C","cytosol","20.54","5.41538","ER","43.6667","ER","21.8694","ambiguous","21.8185","below threshold","23.3801","cytosol","14.43","0.7","0","4.79","cytosol","19.51","0.94","0","4.35","cytosol","17.69","0.86","0","","cytosol","cytosol","22.3265","1.08658","0","2.57978","Protein that activates transcription through interaction with DNA-bound Snf1p, C-terminal region has a putative leucine zipper motif; potential Cdc28p substrate"
"HIP1","YGR191W","cell periphery","81.55","19.4947","ER","41.759","cell periphery,vacuole","50.0346","ER","45.5894","below threshold","28.6923","cell periphery","49.51","0.6","-1","18.26","vacuole","","","0","","vacuole","","","","","vacuole","cell periphery","72.2726","0.886153","0","13.5864","High-affinity histidine permease, also involved in the transport of manganese ions"
"AUS1","YOR011W","below threshold","15.92","3.60311","cell periphery,ER","123.318","cell periphery,vacuole","119.606","below threshold","19.1993","cell periphery,punctate","44.0652","cytosol","15.91","0.99","0","5.96","cytosol","15.85","0.99","0","3.73","cytosol","16.31","1.02","0","","below threshold","below threshold","14.0878","0.884859","0","1.82057","Transporter of the ATP-binding cassette family, involved in uptake of sterols and anaerobic growth"
"LYP1","YNL268W","","","","cell periphery,ER","105.128","missing","","below threshold","19.2656","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"YOR032W-A","YOR032W-A","","","","ER","20.4958","below threshold","5.03554","below threshold","19.5166","#N/A","22.6893","","","","","","","","","","","","","","","","","","","","","",""
"ALP1","YNL270C","","","","ER","67.0264","ER","19.563","below threshold","17.8441","ambigous","33.0119","","","","","","","","","","","","","","","","","","","","","",""
"BOR1","YNL275W","below threshold","15.91","4.45773","cell periphery,ER","45.4144","cell periphery","38.1515","below threshold","19.725","below threshold","28.8479","cytosol","14.51","0.91","0","4.45","cytosol","15.48","0.97","0","3.19","cytosol","17.06","1.07","0","","below threshold","below threshold","14.1046","0.885613","0","2.00052","Boron efflux transporter of the plasma membrane; binds HCO3-, I-, Br-, NO3- and Cl-; has similarity to the characterized boron efflux transporter A. thaliana BOR1"
"WHI2","YOR043W","cell periphery","28.33","7.33092","cell periphery","56.0832","cell periphery,nucleus","64.0267","cell periphery","47.3175","cytosol","40.2666","cell periphery","28.27","0.99","0","9.99","cell periphery","28.8","1.01","0","5.53","cell periphery","44.87","1.58","1","","cell periphery","cell periphery","34.5379","1.21877","0","6.39671","Protein required, with binding partner Psr1p, for full activation of the general stress response, possibly through Msn2p dephosphorylation; regulates growth during the diauxic shift; negative regulator of G1 cyclin expression"
"LSP1","YPL004C","below threshold","15.64","3.95333","cell periphery,punctate","294.559","cell periphery,punctate","334.352","cell periphery,punctate","24.9861","#N/A","0","cytosol","17.2","1.09","0","5.26","cytosol","17.15","1.09","0","2.95","cytosol","15.38","0.98","0","","below threshold","below threshold","16.4879","1.05408","0","2.77527","Primary component of eisosomes, which are large immobile patch structures at the cell cortex associated with endocytosis, along with Pil1p and Sur7p; null mutants show activation of Pkc1p/Ypk1p stress resistance pathways"
"SVL3","YPL032C","below threshold","16.85","3.81484","cell periphery,bud","110.358","cell periphery,bud","113.987","bud","23.6328","cell periphery,bud","48.481","cytosol","14.6","0.86","0","4.94","cytosol","17.13","1.01","0","3.9","cytosol","15.75","0.93","0","","below threshold","below threshold","18.6802","1.10785","0","2.85031","Protein of unknown function, mutant phenotype suggests a potential role in vacuolar function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck"
"MEP3","YPR138C","cell periphery","28.65","9.22332","ER","35.832","ER,vacuole","23.8509","ER","26.4823","below threshold","23.6866","cell periphery","22.05","0.76","0","7.46","cell periphery","24.76","0.86","0","4.04","cell periphery","20.63","0.72","-1","","cell periphery","cell periphery","32.5996","1.13747","0","5.78881","Ammonium permease of high capacity and low affinity; belongs to a ubiquitous family of cytoplasmic membrane proteins that transport only ammonium (NH4+); expression is under the nitrogen catabolite repression regulation ammonia permease"
"PMA2","YPL036W","below threshold","16.72","6.39984","cell periphery","196.674","cell periphery","206.574","cell periphery,punctate","23.49","cell periphery","59.1708","cytosol","19.93","1.19","0","14.32","cytosol","19.4","1.15","0","6.04","vacuole,cell periphery","54.62","3.26","0","","below threshold","below threshold","15.231","0.910245","0","2.55944","Plasma membrane H+-ATPase, isoform of Pma1p, involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential"
"MNN9","YPL050C","punctate","31.57","8.49025","ER,punctate","123.444","ER,punctate","168.577","punctate","71.3577","below threshold","27.2401","punctate","28.5","0.9","0","9.34","punctate","30.51","0.96","0","4.94","punctate","36.48","1.15","0","","punctate","punctate","","","0","","Subunit of Golgi mannosyltransferase complex also containing Anp1p, Mnn10p, Mnn11p, and Hoc1p that mediates elongation of the polysaccharide mannan backbone; forms a separate complex with Van1p that is also involved in backbone elongation"
"NCE102","YPR149W","punctate","307.9","","cell periphery,punctate","244.188","cell periphery,vacuole membrane","432.386","cell periphery,punctate","222.331","cell periphery,punctate","50.2712","punctate","403.04","1.3","0","","punctate","340.17","1.1","0","","punctate","845.84","2.74","1","","","","","","","","Protein of unknown function; contains transmembrane domains; involved in secretion of proteins that lack classical secretory signal sequences; component of the detergent-insoluble glycolipid-enriched complexes (DIGs)"
"TPO3","YPR156C","below threshold","14.78","4.65058","cell periphery","105.147","cell periphery,vacuole","129.95","missing","","cell periphery,punctate","52.1802","cytosol","15.09","1.02","0","4.68","cytosol","14.46","0.97","0","4.17","cytosol","14.9","1","0","","below threshold","below threshold","15.2158","1.02874","0","2.72456","Polyamine transport protein specific for spermine; localizes to the plasma membrane; member of the major facilitator superfamily"
"LPL1","YOR059C","","","","ER,punctate","51.7613","ER,punctate","74.8862","punctate","22.9945","below threshold","27.6759","","","","","","","","","","","","","","","","","","","","","","Hypothetical protein"
"ERG24","YNL280C","ER","57.32","20.6496","ER","151.836","ER","219.261","nuclear periphery","42.7517","ER","48.4857","ER","39.81","0.69","0","23.97","ER","24.36","0.42","-1","4.21","ER","18.89","0.32","-1","","ER","ER","22.2616","0.388304","-1","3.89751","C-14 sterol reductase, acts in ergosterol biosynthesis; mutants accumulate the abnormal sterol ignosterol (ergosta-8,14 dienol), and are viable under anaerobic growth conditions but inviable on rich medium under aerobic conditions"
"ALG8","YOR067C","below threshold","18.81","4.96437","ER","107.683","ER","113.923","ER","34.3525","ER","41.2022","cytosol","15.18","0.8","0","4.54","cytosol","17.39","0.92","0","3.55","cytosol","16.86","0.89","0","","below threshold","below threshold","16.3845","0.870819","0","1.83718","Glucosyl transferase, involved in N-linked glycosylation; adds glucose to the dolichol-linked oligosaccharide precursor prior to transfer to protein during lipid-linked oligosaccharide biosynthesis; similar to Alg6p"
"MSB3","YNL293W","below threshold","17.66","4.44075","cell periphery,bud neck","54.2436","cell periphery,bud neck","56.5841","below threshold","21.1264","bud neck","37.4553","cytosol","17.65","0.99","0","7.07","cytosol","19.17","1.08","0","4.01","cytosol","16.49","0.93","0","","below threshold","below threshold","18.3917","1.04123","0","2.71374","GTPase-activating protein for Sec4p and several other Rab GTPases, regulates exocytosis via its action on Sec4p, also required for proper actin organization; similar to Msb4p; both Msb3p and Msb4p localize to sites of polarized growth"
"RIM21","YNL294C","below threshold","15.22","3.77688","ER","41.9243","ER","18.2151","below threshold","19.038","below threshold","23.0656","cytosol","18.45","1.21","0","7.53","cytosol","15.29","1","0","3.24","cytosol","15.61","1.02","0","","below threshold","below threshold","16.2524","1.06731","0","2.2981","Component of the RIM101 pathway, has a role in cell wall construction and alkaline pH response; has similarity to A. nidulans PalH"
"UFE1","YOR075W","","","","ER","50.8842","vacuole","13.0904","ER,punctate","28.457","below threshold","22.753","","","","","","","","","","","","","","","","","","","","","",""
"YPT11","YNL304W","cytosol","18.26","5.25962","ER,bud","56.6586","ER,bud","54.1821","below threshold","20.8211","bud neck","31.9056","cytosol","15.13","0.82","0","4.47","cytosol","16.86","0.92","0","3.92","cytosol","23.13","1.26","0","","cytosol","cytosol","16.7142","0.914858","0","2.54903","Rab-type small GTPase that interacts with the C-terminal tail domain of Myo2p; mediates distribution of mitochondria and endoplasmic reticuli to daughter cells"
"ATX2","YOR079C","below threshold","15.11","3.89831","ER","72.5797","ER","71.7763","ER","25.0398","below threshold","21.8322","cytosol","16.21","1.07","0","7.21","cytosol","15.67","1.03","0","2.63","cytosol","17.3","1.14","0","","below threshold","below threshold","14.7616","0.976289","0","1.95401","Golgi membrane protein involved in manganese homeostasis; overproduction suppresses the sod1 (copper, zinc superoxide dismutase) null mutation"
"HXT14","YNL318C","","","","cell periphery,vacuole","87.8552","cell periphery,vacuole","144.424","below threshold","17.2916","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"KTR6","YPL053C","punctate","24.48","6.53544","ER,vacuole","126.62","ER,vacuole","182.269","ER,vacuole","35.055","#N/A","0","punctate","17.18","0.7","-1","6.3","punctate","18.87","0.77","-1","3.19","punctate","17.78","0.72","-1","","punctate","punctate","19.7557","0.806801","0","3.04608","Probable mannosylphosphate transferase involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family"
