,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
YMR154C,-7.4,-8.9,-4.3,-4.7,-5.6,-2.1,-8.2,-3.4,-8.1,-5.8,-2.2,-2,-4.3,-4.8,-1.4,-1.4,-1,0,0,-0.5,-2.2,-3.6,-10.4,-10.4,-5.4,-1.7,-1.1,-5.2,-3.5,-4.1,-4.1
YNR076W,-4.3,-9.2,-10.1,-5.8,-2.3,-2,-5.7,-8.3,-7.2,-7.3,-6.4,-6.1,-3.6,-6.5,-4.4,0,-2.8,-2.8,-4.1,-11.6,-7.6,-8.6,-4.6,-5.3,-5.3,-1.8,-6,-3.6,-2.7,-3.8,-4.4
YER067W,0,-1.7,-5.4,-10.7,-5.9,-6.3,-8.8,-7.2,-5.1,-3.3,-4.8,-5.2,-4.1,-1.1,-3.5,-6.1,-8.4,-6.3,-3.4,-1,-0.7,-8.1,-7.1,-7.1,-5.4,-2.9,-1.8,-2.7,-6.3,-5.7,-1.2
YKR066C,-7.9,-10,-13.7,-12.3,-5.6,-7.2,-10.4,-10.4,-8.2,-4.3,-4.6,-9.1,-6.8,-10.2,-12.8,-4.8,-5.5,-11,-5.8,-2.8,-2,-8.7,-9.8,-9.8,-2.8,-4.6,-3.9,-3.8,-2.3,-1.7,-5.6
YHL026C,-5.6,-7.1,-8.6,-6.8,-2.5,-0.9,-3.7,-3.3,-5.7,-6.7,-6.6,-9.1,-3.5,-1.4,-5.5,-5.5,-4.4,-4.6,-2.2,-1.6,-2.6,-5.6,-10.3,-4,-4.2,-4.6,-2.4,-1.9,-2.7,-2.7,-2.7
YJR086W,0,-0.6,-1.2,-2.6,-7.9,-1.5,-0.5,0,-0.4,-0.4,-5.7,-6.3,-6.8,-4.2,-3.7,-2.1,0,0,0,-2.8,-8.2,-11.9,-11.8,-5.5,-7.6,-4.7,-4.7,0,-2.7,-3.1,
YER111C,-4.5,-1,0,0,-1.6,-7.3,-0.8,-1.5,-4.4,-1.2,-1.5,-4.9,-5.6,-11.3,-3.5,-0.4,-1.4,-1.3,-1,-2.3,-1.6,-6.2,-4.6,-3.3,-0.6,0,0,-1,-7.3,-1.9,-5.2
YOR099W,-4.1,-2.1,-4.9,-3.8,-4,-3.8,-4.6,-8,-6.6,-6.4,-7,-8.9,-8,-8.2,-7.2,-8,-2.9,-4.1,-5.1,-5.5,-5.4,-7.1,-4.7,-4.8,-3.1,-2.6,-7.1,-3.6,-3.5,-4.6,-2.2
YPR106W,-5.2,-7.8,-10.5,-5.8,-5.3,-3.6,-4.1,-4.1,-3.2,-0.3,0,-1,-8.8,-9.2,-9.8,-5.8,-1.9,-8.3,-4.5,-9.1,-9.1,-6.4,-7.3,-7.2,-4.5,-5.7,-5.7,-4.7,-1.4,-0.3,-3.4
YMR083W,-7.9,-5.6,-5.6,-1.8,-1.8,-6.3,-9.7,-2.3,-2.3,-8.1,-4.9,-3.9,-6.1,-2,-0.5,0,-0.2,-5.3,-6.1,-6.4,-6.8,-7.7,-5.2,-5.2,-8,-12,-8.4,-4.8,-6.5,-5.8,-5.6
YLR233C,0,-5.2,-8,-6.6,-5.3,-4.5,-2.7,-2.9,-3.5,-3.4,-7.5,-8,-7,-5,-3,-5.3,-2.2,0,0,-1.1,-3.6,-2.4,-2.1,-6.6,-6.9,-2.2,-6.5,-7.5,-4.8,-7.4,-6.9
YNL168C,-2.6,-1.2,-5.3,-9,-6,-5,-3.8,-4.7,-0.9,-0.9,-0.9,-2.5,-4.3,-4.9,-5.5,-5.5,-4.1,-1.6,-3.4,-5.4,-5.1,-5.2,-5.2,-5,-4.4,-5.4,-5.6,-5.2,-1.6,-0.5,-4.2
YGL017W,-5.7,-5.6,-5.2,-8.5,-6.4,-4.1,-2.5,-9.3,-9.3,-5.6,-5.4,-3,-2.7,-0.5,-2.7,-1.5,-2.2,-10.8,-9.6,-4.4,-6.9,-6.4,-4.8,-5.9,-2.9,-2.7,-4.2,-4.3,-1.8,-2.5,-0.3
YGR188C,-4,-4,-2.8,-3.1,-2.5,-3.2,-5.8,-5.8,-1.9,-3.2,-3.3,0,-5.5,-5.7,-10.9,-7.6,-2.8,-1.2,-3,-3.2,-3.4,-3.2,-1.9,-1.9,-5.2,-2.8,-1.3,-2.8,-3.1,-3.2,-8.4
YDL236W,-1.6,-1.6,-1.6,-4.8,-4.6,-4.7,-4.5,-3,-4.2,-5.3,-6.6,-1.9,-0.8,-4.8,-2.4,-4.8,-1.7,-0.8,-0.9,0,-4.7,-4.3,-5,-5,-3,-3.1,-4.3,-3,-4.8,-2.7,-4
YEL012W,-3,-3.9,-5.2,-7.5,-7.5,-2.3,-2.5,-2.7,-4.5,-4.9,-3.4,-8.4,-6.7,-3,-4.9,-4.2,-1.3,-4,-1.8,-3.7,-1.8,-1.8,-8,-7.8,-7.8,-2.7,-2.8,-2.8,-3.9,-2.4,-4.9
YGR224W,-2.2,-4,-7.6,-7.6,-1.6,0,-4,-4.9,-5.1,-5.6,-1.8,-4.8,-6.9,-11.2,-5.7,-2.1,-4,-3.9,-2.6,-2.9,-6.5,-7.1,-6.2,-0.1,-4,-4,-1.9,-1.5,-4.9,-7.4,-7.7
YKL126W,-2.6,-1.7,-2.2,-1.1,-6.3,-3.8,-5.8,-3.1,-3.3,-3.3,-4,-5.2,-3.5,-4.3,-5.4,-1.3,-5.2,-1.1,-3.8,-5.2,-4.5,-6.1,-3.2,-3.9,-1.7,-2.4,-5.1,-5.1,-3.3,-2.9,-7.7
YNR044W,0,-1,-2.2,-5.8,-5,-2.7,-2.7,-1.5,-0.3,-1.7,-4.8,-4.8,-6.1,-1,-3,-6.2,-1.4,-3.7,-6,-6.3,-5.5,-3.7,-3.7,-0.7,0,0,-2.1,-1.1,-5.2,-2.9,-5.4
YMR115W,-4.1,-4.1,-3,-1.9,-2.2,-2.1,-0.9,-2.8,-2.4,-3,-3,-0.6,-0.6,-4.1,-5.7,-1.9,-3.4,-1.5,-2.1,-2.1,-0.4,-0.3,-3.3,-6.8,-6.8,-2.2,-3.1,-3.8,0,-0.4,-6.8
YDL243C,-1.4,-1.9,-5.4,-10.8,-5.4,-4.6,-9.4,-2.4,-2.3,-1.5,-2.1,0,-0.5,-3.1,-2.1,-5.3,0,-4,-5,-10.1,-9.8,-5.7,-5,-8.6,-8.4,-8.9,-4.6,-1.1,-2.1,-2.9,-3.1
YJL050W,-5.1,-6.8,-6.1,-3.7,-2.8,-2,-1.5,-3.9,-3.9,-3.9,-2.7,-1.1,-4.8,-2.3,0,0,0,-0.6,-1.3,0,-0.3,-1.7,-1.4,-3.3,-3.3,-6,-6,-2.5,-5.6,-3.8,-3.5
YJR017C,-8.1,-8.9,-9,-4.4,-4.4,-4,-4,-5.7,-6.6,-8.8,-7,-6.2,-3.4,-2,-9.3,-6.4,-11.1,-7,-4,-0.5,-2.5,-2.8,-2.8,-1.1,-4.1,-4.1,-2.5,-5.3,-5.3,-4,-3.9
YDL182W,-2.3,-4.6,-4.6,-4.4,-0.8,-2.7,-6.5,-3.7,-3.4,-3.9,-1.4,-8.6,-5.7,-10.1,-9.9,-7.8,-8.4,-4.2,-3.2,-5.9,-3.4,-1.2,-6.4,-3.6,-2.9,-2.2,-5.6,-9.3,-12.9,-14.3,-12.2
YIR009W,-5,-4.5,-5,-3.4,-6.2,-7.3,-5,-5.7,-4.2,-4.1,-2.4,-1.8,-7.8,-6,-5.4,-8.1,-2.7,-1,-4,-4,-4,-4.2,-7.2,-7.2,-7.2,-2.8,-8.1,-6.6,-3.3,-4.6,
YOR073W,-5.6,-5.6,-5.9,-2.9,-4.4,0,-0.3,-2,-2,-2.1,-1.2,-2.8,-3.8,-5.6,-5.6,-2.9,-1.9,-3.5,-2.9,-5.8,-2.2,-3.8,-5.3,-2.2,-0.6,-2.5,-3,-0.3,-0.3,-0.3,-7.4
YDR062W,-6.6,-6.7,-7.9,-5,-0.5,-3.5,-2.3,-2.7,-6.2,-2.8,-5.2,-5.6,-5.6,-4,-0.2,-0.1,-0.1,-0.1,-0.8,-3.5,-3.5,-5.1,-7.3,-1.7,-3.4,-1.7,-5.1,-3.6,-3.9,-2.6,-3.1
YPL132W,-0.9,-4.3,-9.3,-7.5,-7.2,-4.9,-8.7,-10.9,-7.4,-8.7,-5.3,-9.5,-4.9,-1.6,-2.2,-2.2,-2.2,-2.8,-2.1,-3.3,-3.3,-0.7,-2.6,-2.1,-8.2,-5.1,-4.7,-7.9,-5.6,-7.1,-5.9
YPL093W,-6.9,-6.9,-11.6,-11.6,-5.5,-5.5,-3.8,-6.2,-6.8,-5.7,-4.8,-3.5,-2.8,-4.3,-2.1,-1.5,-2.9,-5.4,-2.7,-2.6,-0.4,-7.4,-3.7,-2.5,-1.6,-3,-2.6,-3.4,-5.1,-8.1,-6.9
YLR078C,-4.6,-3.8,-7.7,-5.2,-5.2,-6.4,-3.1,-5,-3.9,-4.7,-8,-8.2,-5.6,-3.2,-3.2,0,0,-3.3,-4.2,-6.8,-6.3,-3.4,-1.5,-0.8,-4,-5.2,-6.2,0,-3.7,-4.3,-3.9
YBR220C,-6.1,-10,-3.7,-3.8,-1.2,-1,-2.5,-7,-10.1,-8.8,-4.8,-4.6,-3.1,-3.1,-5.5,-3.8,-5.2,-3.1,-4.9,-3.6,-4.8,-2.5,-1.6,-2,-3.9,-5.6,-5,-7.7,-3.3,-9.8,-4.7
YLR285C-A,0,-0.1,0,-0.3,-0.5,-1.3,-1.1,-2.6,-2.6,-2.6,0,-0.3,-1.7,-2.4,,,,,,,,,,,,,,,,,
YHR147C,-1.3,-9.2,-4.2,-4.8,-7.7,-7.7,-4.7,-5,-6.5,-3.9,-3.1,-2.7,-3.1,-2,-1,-2.9,-3.5,-15.5,-4.7,-9.3,-4.2,-2,0,-1.4,-1,-3.1,-3.9,-3.9,-4.9,-3.9,-5.6
YFR052W,-3.2,-3,-4.9,-6.9,-6.8,-8.5,-3.6,-2.8,0,0,0,0,-4.8,-6,-2.1,-1.9,-7.1,-7.8,-10.6,-5,-2.3,-1.8,-6.7,-4,-4,-1.6,0,-1,-2.4,-1.7,-2.4
YPR199C,-10.7,-8.5,-8.4,-2.1,0,-2.8,-2.8,-1,-1.6,-0.4,-0.4,-0.8,-1,-0.8,-1,-0.4,-0.4,-3.8,-3.8,-7.2,-7.5,-7.3,-6,-6.2,-11.8,-4.1,-3.6,-1.8,-3.5,-7,-6.8
YFR044C,-0.3,-3.6,-3.6,-4.9,-10.8,-4.8,-1.3,-2.7,-2.1,-4.1,-5.5,-3.4,-3.5,-4,-6.8,-1.7,-8.6,-6.4,-12.3,-4.4,0,0,-1.9,-7,-5.9,-7.9,-3.2,-8.4,-8.4,-7.3,-4.4
YKR062W,-2.1,-4.2,-7.4,-3.4,-4.1,-5.6,-7.9,-3.1,-5.6,0,-2.6,-2.6,-5.6,-5.7,-5.6,-3.6,-3.6,-3.2,-4.3,-3,-5.8,-9.4,-9.4,-6.5,-1.1,-1,-1.5,-1.5,-6.7,-5.8,-12.7
YLR281C,-4.6,-11.9,-16.6,-10,-3.1,-1.4,-1.5,-5.9,-3.4,-4,-4.6,-10.2,-9.1,-6.6,-2.7,-0.5,-1.6,-5.3,-13.4,-5.7,-9.5,-7.2,-6.3,-7.4,-6.5,-11.4,-9,-16,-16.6,-9.5,-10.4
YKL215C,-2.3,-8.1,-8,-5.1,-4.2,-1.2,-2.4,-3.3,-7.4,-4.3,-3.3,-3.7,-3.1,-6.4,-7.4,-4.8,-8.1,-3.8,-1.7,-6.4,-9.7,-8.9,-5.9,-6.9,-4.7,-2.5,-3.7,-3.8,-6.5,-5.5,-4
YAL011W,-5,-2.7,-7.7,-7.9,-7.1,-10.9,-3.1,-5.6,-8.6,-11.2,0,-1,-3,-3.2,-5.5,-6.4,-7.3,-12.4,-11.8,-10.9,-10.2,-11,-11,-6.5,-1.4,0,-3.6,-3.9,-3.9,-10.4,-8.2
YPL170W,-5.2,-4.7,-4.1,-8.7,-10.9,-7.5,-3.2,-1.4,-1.7,-4.8,-6.9,-5.1,-3.4,-2.1,-1.2,-3.4,-6.1,-4.8,-4,-6.4,-7.8,-9.3,-10.4,-8,-6.6,-11.8,-14,-3.9,-7.5,-6.3,-6.5
YOL062C,-7.3,-7.5,-10.4,-9.3,-11,-6.6,-7.7,-3.9,-2.4,-1.5,-8.8,-9.4,-5.7,-4.7,-5.2,-4.1,-8.6,-6.8,-6.8,-4.9,-5.9,-9.8,-4.7,-5,-4.2,-5.9,-6.2,-3.9,-7.2,-6.8,-7.4
YNR017W,-5,-2.6,-8.2,-9,-9,-5.3,-3.8,-5.9,-4.4,-5,-4.5,-2.8,-4.7,-7.1,-10.6,-6.5,-10.2,-13.1,-6.4,-2.6,-3.3,-2.5,-4.7,-6.2,-11.5,-11.3,-9.3,-11.8,-6.8,-8.4,-16.3
YDL161W,-3.1,-2,-7.1,-7.1,-6.8,-6.7,-2,-2,-5,-4.4,-4.4,-3.3,-4.9,-6.7,-6.6,-4,0,-1.7,-1.4,-1.4,-4.5,-1.8,-5.3,-3.2,-5.4,-3.1,-5.5,-6.5,-6.1,-2.9,-4.2
YHL007C,-3.4,-4.4,-5.8,-4.9,-4.2,-3.2,-7.7,-12,-12.6,-4.7,-5.2,-3.3,-2.8,-6.7,-7.1,-9.4,-7,-9.1,-7,-12.1,-9.9,-6.2,-6,-6.9,-5.7,-2.9,-2.6,-1.1,-6.5,-6.5,-5.3
YDR373W,-4.5,-5,-5,0,-0.6,-1.7,-1.5,-6,-6.4,-6.2,-10.4,-10.4,-3,-6.3,-1.7,-1.9,-1.6,-1.6,-1.1,-1.5,-1.5,-2.9,-3.3,-2.1,-0.5,-1.8,-8.9,-8.9,-3.9,-2.5,-3.7
YPL189W,-8.1,-2.3,-6,-2.9,-3.1,-2.8,-2.5,-2.5,-0.4,-0.5,-3.2,-6.1,-7.7,-6.2,-7.1,-4.2,-0.9,-4.6,-8.9,-5.3,-4.9,-5.3,-3.4,-1.9,-4.1,-5.8,-7.2,-7,0,-2.4,-3.1
YLR250W,-6.9,-3.6,-3.3,-5.6,-5,-5,-2.2,-2.9,-5.6,-5.5,-8.1,-6.8,-4.4,-3,-2,-1.3,-0.1,-8.5,-1.5,-1.5,-2.6,-1.5,-8.5,-9.7,-6.3,-4.1,-9.7,-3.9,-0.3,0,-4
YDR404C,-2,0,-2.5,-6,-3.3,-1.8,-1.6,-1.6,-0.9,-2.2,-4,-7.4,-7.4,-1.7,-4.2,-3.3,-8.9,-8.7,-5.7,-4.3,-3.2,-3.2,-1.2,-3.1,-6.1,-10.6,-6.1,-5.1,-5.1,-3.4,-5
YDR461C-A,-2.7,0,-6.4,-9.7,-9.7,-2.4,-2.4,-5.1,-0.9,-2.4,-12.4,-4.8,-3.5,-5.8,-5.8,-3,-0.3,-6.6,-19,-12.9,-7.1,,,,,,,,,,
YOR224C,-1.2,-4.1,-4.1,-3,-4.8,-4.6,-3,-3.8,-3.8,-2,-1.8,-3.1,-0.3,-3.3,-5.8,-1.8,-2.7,-1.2,-1.2,-2.4,-9.3,-7.7,-7.5,-6.8,-4.9,-4,-7.2,-3.4,-4,-6.3,-6.4
YER058W,-9.4,-7.4,-7.4,-7.1,-7.6,-6.6,-4.2,-5.5,-5.5,-4.8,-4.8,-1.2,-1.2,-1.2,-1.7,-1.3,-1.3,-0.4,-1.5,-2.1,-2.4,-1.4,-1.4,-5.4,-7,-5.7,-6.8,-3.8,-3.8,,
YOL086C,-0.9,-0.9,-3.8,-4.7,-7.1,-6.5,-3.5,-7.4,-4.8,-3.7,-3.3,-8,-8,-8.7,-12,-13.7,-14.7,-9.2,-9.5,-12.4,-13.6,-6.2,-5,-7.9,-9.2,-9,-6.1,-4.3,-5.9,-3.2,-4.1
YDL216C,-2,-0.9,-1.5,-2.8,-1.4,-3.3,-2.7,-6.3,-6.1,-7.9,-6.1,-5.7,-0.9,-1.4,0,0,0,0,-2,-1.7,-1.8,-2.1,-2.1,-5.4,-4.4,-5.4,-0.4,-3.1,-3.1,-3.1,-3.6
YNL095C,-4.1,-5.7,-5.3,-5.6,-7.9,-4.5,-6,-5.5,-5,-5.3,-5,-4.8,-1.6,-1.3,-1.3,-1.3,-1.3,-2.2,-2.2,-3.5,-3.4,-2.4,-2.2,-5.2,-1,-1.1,-6.1,-6.7,-7.6,-8.1,-8
YHR022C,-10.7,-8.4,-8.5,-4.3,-2.9,-3.7,-5,-3.5,-4.7,-3.2,-6.1,-3.8,-5.1,-0.8,-4,-6.1,-5.2,-2.8,-5.8,-3.3,-3.3,-5.6,-6.9,-6.7,-3.2,-4.2,-2.6,-10,-10,-3.5,-5.7
YOR021C,-2.7,-4.6,-1.2,-5.4,-2.5,-5.3,-5.3,-2.1,-4.3,-1.4,-1.8,-3,-1.8,-2.7,-2.5,-2.4,-4.9,-1.5,-1.7,-4.4,-5.6,-5.5,-4.7,-6.5,-5.6,-8.5,-3.7,-7,-14.2,-3,-4.4
YGR198W,-3.2,-2.5,-2.7,-3.6,-8,-9.3,-12.8,-9.7,-7.7,-4.4,-4.2,-2.1,-1.9,-2.5,-2.8,-2.8,-3,-3,-2.1,-2.8,-2.1,-1.2,0,-4.9,-6.5,-2,-1.6,-1,-2.9,-1.3,-6.3
YMR043W,-4.3,-5.4,-5.4,0,-1.4,-1.4,-1,-3.3,-3,-7.4,-3.3,-2.8,-4.7,-7.6,-12.4,-8.5,-6.9,-6.7,-0.9,-3.9,-4.5,-2.8,-2.8,-3.5,-9.7,-8.5,-7.3,-6.4,-3.8,0,0
YDR309C,-3.2,-2.7,-2.5,-2.6,-8.2,-6.5,-4.4,-1.7,-6.8,-5.7,-11.5,-6.5,-4.2,-8.1,0,-5.3,-4.3,-0.9,-6.9,-0.7,-2.1,0,-3.3,-3.6,-3.6,-2.6,-0.4,0,-1.2,-1.4,-2.8
YOL055C,-0.4,-0.4,0,-5.2,-6,-6,-5.6,-10.3,-12.9,-5.3,-6.4,-4.7,-4.7,-3.6,-6.1,-4.5,-1,-3.1,-4.1,0,-2.1,-2.4,-7.2,-7.7,-6.6,-3.3,-1.4,-5.5,-5.5,-7.7,-3.8
YJL104W,-3.7,-1.8,-5.2,-5.5,-4,-6.4,-7.9,-6.4,-8.5,-7.1,-7.1,0,-0.8,-4.2,-4.2,-1.3,-1.8,0,-1.5,-2.6,-0.2,-2.7,-2.7,-3.2,-3.6,-5.1,-5.8,-5.8,-4,-1.1,-3.6
YLR308W,-4,-4.9,-6.6,-5,-6.4,-5.9,-1.6,-1.5,-5.3,-4,-7.1,-7.9,-13.6,-3.6,-8.1,-8.2,-11.8,-10.6,-3.6,-3.6,-0.3,-2.5,-2.5,-7,-4.3,-6.7,-6.3,-6.3,-5.2,-5.2,-3.2
YJR096W,-3,-1.5,-8.1,-8.6,-8.6,-5.6,-2.7,-2.7,-7.1,-8.3,-12.3,-8.6,-3.2,-3.6,-2.2,-2.1,-3.1,-2.5,-4.6,-1.7,-4.1,-4.1,-1.3,-2.2,-2.2,-3.5,-6.3,-6.3,-8.7,-8.7,-5
YGR276C,-2.6,-10.4,-5.6,-5.4,-4.7,-4,-8.9,-5.9,-4.5,-4.6,0,0,-3.9,-4.7,-6.7,-4.7,-4.3,0,-0.9,-4.8,-3.3,-3,-1.4,-2,-2.6,-2.6,-2.6,-4.5,-4.8,-3.5,-5.5
YCR073C,-1.5,-5.6,-5.8,-7.9,-8.1,-4.1,-3.7,-3.7,-5,-0.8,-3.9,-4.6,-3.6,-1.9,-11,-7.7,-7.1,-7.7,-3.2,-5.6,-1.9,-1,-2.6,-2.3,-4.3,-2.1,-3.9,-3.7,-4.7,-3.6,-8.9
YDR511W,-1.5,-2.8,-2.8,0,-2.5,-4.9,-6.4,-11,-14,-14.2,-12.6,-13.5,-4.1,-8.5,-5.9,-2.7,-1.4,-4.1,-7.1,-5.4,-3.6,-3.9,-6.1,-5.4,-5.4,-7.2,-6.9,-3.6,-5.9,-5.5,-5.5
YPL190C,-4.4,-2.4,-4.9,-5.1,-6.5,-6.4,-1.4,-0.7,-1.6,-7.1,-7.1,-2.7,-4.9,-1.4,-1.4,0,-0.2,-0.2,0,0,0,0,0,0,0,0,0,-3.3,-1.1,-1.1,0
YHR201C,-5,-1.6,-5.5,-5.5,-2.8,-2.8,-3.6,-5.9,-8.2,-7.3,-9.3,-4.4,-6.3,-3.8,-4.9,-1.8,-2.4,-2.8,-5.1,-2.8,-4.7,-3.5,-1.8,-2.4,-4.9,-4.9,-1.7,-2.9,-6,-5.1,-3.8
YNL031C,-3.9,-4.8,-5.3,-5.3,-6.2,-6.2,-6.2,-7.4,-6.5,-4.7,-4.9,-5.5,-3.6,-3.6,-4.5,-4.5,-3.1,-3.5,-7,-5.1,-7.2,-12.6,-8,-7.4,-7.1,-2.8,-8.8,-8.8,-1.5,-6.3,-6.1
YOR005C,0,0,-0.2,-3.1,-5.9,-12.3,-9.5,-5.8,-3.3,-6.3,-4.9,-7,-3.4,-2.5,-3.1,-3.1,-2.4,-0.5,-6.1,-6.1,-1.4,-2.6,-2.1,-4.3,-2.8,-1.5,-3.2,-2.7,-0.6,-4.6,-6
YMR210W,-3.6,-5.1,-6.3,-6.9,-6.5,-1.9,-2.1,0,0,-0.4,-0.4,-2.7,-6.5,-3.1,-3.4,-4.1,-4.3,-5.1,-4.6,-3.6,-1,-2.9,-3.8,0,0,-4.1,-4.1,-5.3,-2.9,-6,-5.2
YGR028W,-0.3,-0.3,-7.4,-9.1,-7,-8.7,-3.2,-10.1,-5.7,-5.1,-3.2,-2.5,-3.6,-4.3,-8.4,-16.6,-13,-6.9,-4.7,-1.2,-3.1,-3.1,-2.1,-1.9,-1.6,-2.1,-4,-5.5,-5.4,-3.9,-3.9
YMR145C,-2.3,-2.4,-15.2,-10.6,-7.5,-6.5,-5,-4.1,-0.5,-6.3,-6.1,-7.8,-7.2,-10.2,-12.3,-8.2,-4.4,-6.1,-5.1,-1.1,-6.7,-7.9,-7.7,-6.6,-4.3,-2.3,-4.5,-3.6,-4.1,-4.1,-6.6
YFL041W,-9.1,-9.1,-12.9,-5.8,-5.8,-3.6,-4,-8,-8.3,-8.3,-0.9,-5.8,-7.1,-5.6,-1.7,-3.6,-2.6,-4.7,-5.9,-1,-1,-1.5,-1.9,-3.6,-9,-8.8,-8.5,-5.5,-7.8,-10.3,-9.6
YLR043C,-2.1,-3,-3.7,-5.5,-8,-9.8,-8.2,-6.3,-11.2,-2,-2.1,0,0,-1.7,-5.1,-4.9,-1.8,-1.7,-2.2,-4.9,-3.1,-5.8,-8.2,-4.4,-6.6,-11,-10.3,-8.9,,,
YGR187C,-4.6,-4.3,-3.3,-3.3,-3.3,-4.4,-5.9,-5.9,-5.2,-3.4,-3.4,-3.7,-0.6,-1.9,-1.6,-9.6,-10.7,-9.6,-2.9,-3.4,-1.1,-0.8,-2.9,-2.9,-2.4,-2.4,-2.7,-2.3,-7.7,-2.5,-2.7
YDL245C,-3,0,-1.9,-4,-7,-7,-5.1,-6.9,-2.7,-3.9,-5.7,-3.9,-4.9,-4.3,-4,-1.7,-1.5,-1.3,-2.5,-5.7,-7.2,-5.9,-5.6,-2.8,-0.8,-0.5,-0.5,-3.4,-4.7,-7.1,-5.5
YHR129C,-4,-4.1,-4.1,-4.6,-5.4,-5.6,-4.7,-5.9,-9.3,-3.7,-2.1,-2.1,-1.8,-1.4,-2.6,-2.6,-4.4,-3,-2,-1.3,-5.7,-4.4,-9.2,-4.5,-4.7,-1.7,-3.4,-1.8,-1.3,-3.7,-3.3
YOL100W,-6.2,-6.5,-7.3,-7.3,-4.1,-3.5,-4.7,-4.7,-2.6,-2.7,-0.4,-0.5,-0.5,-2.9,-2.9,-2.3,-7.3,-1.8,-4,-5.9,-0.7,-1.8,-3.6,-0.9,-4.8,-4.8,-1.2,-2,-0.2,-1.3,-1.3
YHR056C,-2,-8.8,-8.6,-8.6,-11.7,-5.6,-9.3,-7.4,-6.1,-2.8,-2.8,-6.6,-12.8,-6.8,-12,-8.1,-12.4,-9.9,-5.6,-5.6,-2.6,-2.6,-1.3,-4.9,-1.7,-1.6,-4,-3.7,-4.3,-6.3,-5.3
YHR144C,-3,-3.4,-4.5,-7,-4.8,-2.6,-2.1,-1.9,-3.1,-3.1,-0.6,0,0,0,0,-2.8,-0.5,-3.6,-5,-3.6,-2.2,-5.4,-8.6,-2.5,-1.8,-2.5,-2.5,-1.9,0,-0.4,-5.1
YER019W,-1.4,-3.2,-2.1,-2.7,-7.2,-1.9,-3.6,-5.9,-3.8,0,0,-9.1,-9.1,-4.4,-3.6,-1.2,-2.7,-4,-6.5,-11.2,-8.3,-3.3,-5.8,-3.2,-3.5,-2,-2.4,-3.5,-3,-5.4,-13.1
YCR053W,-3.1,-3.1,-3.1,-6.3,-6.3,-4.8,-6.2,-9.3,-10.3,-7.5,-4.3,-5.8,-7.3,-6.4,-1.3,-3.4,-3,-3.6,-2.3,0,-1.8,-5,-5.5,-5.1,-5.9,-2.3,-2.9,-6.6,-11,-7,-4.2
YOR190W,-3.6,-2.3,-1.2,-3.3,0,-5.3,-5.8,-1.4,-1.4,-1.1,-2.7,-2.7,0,-4,-4,-4.4,-6.3,-6.1,-6.5,-2.3,-0.5,-3.6,-4,-5.8,-8.2,-8,-2.4,-2.7,-4.6,-13.3,-8.6
YGR147C,-3.8,-2.2,-6.8,-8.1,-6,-6.3,-1.8,-3.6,-3.9,-11,-7.6,-6.2,-15.2,-6.9,-7.4,-7.5,-5.9,-0.9,0,0,-0.6,-0.6,-0.4,-0.6,-2.2,-2.2,-4.4,-3.8,-6.2,-8.2,-2.1
YGL103W,-3.5,-2.8,-4.7,-9.1,-7.4,-5.2,-6.8,-14.1,-15.7,-10,-6.5,-3,-9.9,-3.8,-7.3,-4.4,-4.9,-6.5,-5.7,-10.6,-5.2,-5.6,-5.4,-2.5,-3.8,-1.8,-2.3,-2.6,-6.6,-10.1,-6.1
YAL008W,-3.1,-3.4,-10.5,-12.2,-5.4,-6.7,-7.4,-4.3,-3.1,-1.2,-7.8,-12.8,-9.5,-10.6,-10,-12.3,-4.5,-3.7,-4.2,-3.4,-2.6,-14.6,-6.2,-8.8,-6.8,-7.4,-2.5,-0.7,0,-2,-2
YLL013C,-1.7,-6.9,-6.9,-3.4,0,-1.8,-8.5,-13.2,-13.4,-17.5,-14.7,-10.8,-11.2,-6.4,-6.5,-10.1,-3.7,-5.9,-8.1,-6,-4.7,-6.6,-2.4,-3,-3.4,-3,-3.9,-3.7,-3.6,-3.9,-3.9
YDL193W,-3.7,-1.2,-0.7,-0.7,-1.2,-1.9,-3.3,-3.3,0,-4.2,-6.9,-3.3,-4.4,-3.7,-1.2,-1.8,-6,-4.9,-4.1,-3.2,-2.4,-2.8,-2.8,-0.7,0,-0.5,-6.5,-5.2,-5.9,-5.9,-3.2
YLR259C,-4.2,-3.6,-5.2,-1.6,-2.3,-1.1,-7.4,-2.9,-6.9,-7,-5.6,-5.4,-6.2,-9.7,-10.8,-3.8,-4.8,-3.6,-4.9,-4.7,-4.3,-3.8,-2.3,-3.8,-2.7,-2.7,-3.1,-4.2,-9.6,-10.8,-7.2
YDR365C,-3,-4.2,-12.7,-10.7,-8.1,-2.7,-1.1,-3.3,-4.3,-3.8,-10,-10.2,-5.5,-4.5,-1.5,-1.1,-1.1,0,-3,-3,-4.1,-4,-1,-3.9,-0.5,-1.9,-3.8,-6.6,-5.1,-5,-2.1
