ORF,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
YMR056C,0.9582952473623406,0.9376446509401368,1.0,1.0,0.7214239268539434,0.7253139601755312,0.8590000000000001,0.802,0.9507103401465256,0.9438629867248924,1.0,1.0,0.951455970309742,0.9421552591777542,1.0,1.0,0.6055786306751401,0.6773090220178253,0.8079999999999999,0.726,0.7026583462469842,0.7293278522376136,0.8354999999999999,0.8
YMR058W,0.6264378157106444,0.6709584006409669,0.6775,0.685,0.45608685873679294,0.5573047265219127,0.5,0.534,0.5121290511397696,0.5967961995733819,0.495,0.596,0.3204459150088632,0.5072438983844392,0.3025,0.496,0.4127925531701745,0.5045751717161568,0.4175,0.4865,0.16815983157460393,0.39192336628944413,0.1625,0.388
YMR059W,0.612807500381621,0.6767285243392128,0.6325000000000001,0.6930000000000001,0.4134930623313961,0.5227739439429833,0.39799999999999996,0.5,0.5387610209387117,0.634839577661809,0.524,0.6255,0.6883363933626221,0.7080450751299561,0.7490000000000001,0.741,0.35538383012992336,0.4932375927801363,0.349,0.4685,0.4685972956398513,0.5489535833709067,0.4735,0.541
YMR060C,0.5447462308448526,0.6414643817137105,0.573,0.643,0.3410899967751957,0.4796014877094573,0.333,0.454,0.6423691869572068,0.6894176662328573,0.7090000000000001,0.71,0.4362737902235792,0.5744516947236619,0.4015,0.556,0.43014610685996296,0.5277153492196283,0.455,0.512,0.2318806519855894,0.4016762949142262,0.21900000000000006,0.3885
YMR061W,0.6346825366106947,0.6778775841017189,0.667,0.7040000000000001,0.4364813137272049,0.5298516945716197,0.459,0.52,0.586913560418958,0.6385015452457392,0.6234999999999999,0.6635,0.5525192421214926,0.6431779886733939,0.556,0.6275,0.4000941180888264,0.5065294046021722,0.423,0.5035000000000001,0.350939674409241,0.468603032410985,0.3945,0.4405
YMR062C,0.8078453160070379,0.7592569318710709,0.926,0.843,0.5678683425713941,0.6014469914096218,0.642,0.596,0.7777903960733967,0.7343414480904135,0.8370000000000001,0.778,0.8723381293138838,0.7778976031016588,0.9365,0.889,0.4277536603952603,0.5191529556614606,0.47100000000000003,0.48,0.6434356481736093,0.6425409788828464,0.7989999999999999,0.6779999999999999
YMR063W,0.6641094822793833,0.6757611361774221,0.7440000000000001,0.7140000000000001,0.5646967479234526,0.5938213009749871,0.631,0.597,0.6619319416676116,0.6847322953844036,0.7390000000000001,0.746,0.7313323601410049,0.6950791990347297,0.799,0.7809999999999999,0.5569433963595449,0.6114251960316575,0.5735000000000001,0.6399999999999999,0.5929954191670539,0.5808574417379929,0.7454999999999999,0.5575
YMR064W,0.3759578224162497,0.5307011410219815,0.364,0.5,0.3586611974948039,0.5125865499634316,0.34600000000000003,0.5,0.4124190509981793,0.5641007953898419,0.449,0.52,0.3237529645500716,0.5057795664592104,0.3185,0.48,0.3581947078684202,0.5084763866092656,0.4085,0.5,0.31551214346352185,0.4940769761694497,0.293,0.469
YMR065W,0.3984350047281103,0.5790960246438577,0.37,0.56,0.25161983458850823,0.4267622535427393,0.2345,0.4005,0.3543983020752554,0.5309244418169955,0.34750000000000003,0.5,0.3054741425113087,0.5132110191127921,0.28800000000000003,0.481,0.2316346665403925,0.4046483829289316,0.2205,0.3805,0.18738995478396892,0.3707177235577842,0.179,0.35250000000000004
YMR066W,0.4233814206411168,0.5727035408336588,0.407,0.556,0.3641733765910967,0.5205483999797138,0.353,0.5,0.3546265892829881,0.5109700184981869,0.318,0.485,0.3505417904524876,0.5490823237661007,0.333,0.526,0.2766900710869647,0.4399919394629909,0.265,0.412,0.2856908338011621,0.4849247013102395,0.2795,0.471
YMR067C,0.5742265856859907,0.6540814972569191,0.63,0.6635,0.417408223699304,0.5234814012649988,0.4515,0.502,0.6081581920049611,0.6748250708149474,0.72,0.68,0.4459984337459476,0.6061720407067277,0.408,0.593,0.4986553075826616,0.5680708946197985,0.5165,0.5369999999999999,0.29154879613332363,0.474094388002709,0.271,0.4485
YMR068W,0.4952587413974998,0.5902402649541071,0.5,0.5670000000000001,0.4329690819460457,0.5363021497546517,0.438,0.5,0.7457371839179227,0.6746593897341475,0.8,0.7,0.36644636789922,0.5199577988103157,0.333,0.508,0.7037452700242152,0.6404127238047186,0.7545,0.6515,0.2991400312610908,0.4636203261206313,0.236,0.448
YMR069W,0.5316423659709026,0.6454429184588654,0.5,0.625,0.3208374418519881,0.4770047051675229,0.309,0.458,0.4452860054319563,0.605942806203864,0.5,0.5345,0.6064729009142389,0.6879046862376132,0.61,0.6829999999999999,0.18603907127555494,0.383566658394639,0.16999999999999998,0.35750000000000004,0.3757510594591036,0.4995274096896611,0.3545,0.4755
YMR070W,0.3997868009164936,0.5808407503338652,0.368,0.562,0.29375963128622645,0.4643883007044157,0.267,0.444,0.33969772205557897,0.55689393873284,0.333,0.556,0.4901282697197239,0.6447744403365099,0.5,0.6595,0.2666325601531595,0.45017356701726186,0.267,0.444,0.34734541624567217,0.5208768836146493,0.3255,0.476
YMR071C,0.772298784687433,0.7472150402491367,0.815,0.815,0.5702840913062824,0.617605501203669,0.5870000000000001,0.64,0.7960187163590423,0.7686606011847741,0.8634999999999999,0.8265,0.7629836252367912,0.7322090048542585,0.7925,0.815,0.6059316816402768,0.6409018570994888,0.625,0.679,0.5658294330185614,0.60189833932314,0.5790000000000001,0.6425000000000001
YMR072W,0.9018882552703632,0.8984333372215122,1.0,1.0,0.34877332162590025,0.5100626855721785,0.308,0.487,0.9427297726138248,0.9174397895550356,1.0,1.0,0.8770075672902959,0.8796774693921193,1.0,1.0,0.3704609360093827,0.5202363075517794,0.313,0.4825,0.2056028136514769,0.4078687285401951,0.20199999999999999,0.395
YMR073C,0.6212520534523733,0.6599091554735758,0.654,0.672,0.3525947462452453,0.4858932173689986,0.316,0.453,0.515965059404062,0.5816812012345118,0.5379999999999999,0.5954999999999999,0.7295501986486707,0.7204826727486102,0.797,0.7709999999999999,0.18673719003989864,0.3719865280998363,0.1605,0.359,0.554696730822124,0.5947971331481899,0.59,0.5845
YMR074C,0.7105773349286575,0.7130392514802719,0.764,0.741,0.4614139416118578,0.5560389647059143,0.451,0.536,0.6659388414662305,0.6877985140239954,0.6865,0.7040000000000001,0.6901663667587645,0.7192907312753726,0.7145,0.742,0.4360169092855371,0.5350811640203884,0.4095,0.522,0.39602133016312624,0.5401347333941318,0.37200000000000005,0.503
YMR075W,0.5327573661898132,0.6264406919906229,0.544,0.618,0.3787090340243757,0.5090063377617661,0.375,0.482,0.4715774039260609,0.5670695218268959,0.425,0.5329999999999999,0.5146783477940516,0.6219657464431474,0.5,0.6,0.3012476280771985,0.42191791892765,0.2975,0.405,0.4018727360290435,0.5415375744463511,0.42,0.522
YMR076C,0.6126995033198769,0.670688728782254,0.649,0.6829999999999999,0.4154933208623247,0.5235997430221211,0.421,0.51,0.5669199141167334,0.6596441634626103,0.6114999999999999,0.6685000000000001,0.5115735799922799,0.6219589321413435,0.5,0.625,0.4257000120666419,0.5494525602261948,0.4005,0.5315,0.3421173232152393,0.47881872751376203,0.3195,0.468
YMR077C,0.7018139273911596,0.7298618517982622,0.768,0.7609999999999999,0.5189289235689977,0.5977393105655546,0.5710000000000001,0.584,0.7567020943925853,0.7335828234789833,0.7929999999999999,0.794,0.5088439365506434,0.6456554511276444,0.5,0.6005,0.5897082093162421,0.6047220044511566,0.634,0.615,0.33598209048486244,0.5093905227122671,0.2675,0.459
YMR078C,0.6161262573688145,0.6667023748813162,0.6679999999999999,0.67,0.3834314883800671,0.4928676299757345,0.392,0.476,0.43172856504074897,0.5724338156990588,0.4305,0.5605,0.5218106359155514,0.6448403863492621,0.469,0.593,0.2929093009267565,0.4273801502689944,0.271,0.409,0.33689984219983016,0.4897050097890127,0.3545,0.4805
YMR079W,0.8494602859509182,0.7977287937768336,0.964,0.8660000000000001,0.4726425022057021,0.5741475124081249,0.4895,0.565,0.6919146507731099,0.7262840050377204,0.7384999999999999,0.7340000000000001,0.8294957666278977,0.7854328993941506,0.9840000000000001,0.893,0.4087165797410739,0.5409325943022888,0.4195,0.54,0.3972257062747541,0.5370749848704658,0.404,0.524
YMR080C,0.7878487363183034,0.7388217233942348,0.868,0.809,0.4813115987200943,0.5398404776891395,0.471,0.521,0.5289441768841511,0.6236322968357939,0.5825,0.633,0.6324417179282675,0.6468763613447717,0.7404999999999999,0.6385000000000001,0.27052394447526257,0.4335081604265836,0.27399999999999997,0.413,0.35924628784996504,0.4708920908030956,0.371,0.457
YMR081C,0.5792391258420169,0.6730410335641472,0.5475,0.667,0.4431124941475912,0.549095988011843,0.467,0.5145,0.5582601666515707,0.7113631957875487,0.5,0.6920000000000001,0.6458100834639178,0.6917504842594614,0.667,0.667,0.4010960259031162,0.5507445504496961,0.385,0.529,0.53911245069195,0.5832404606991571,0.5,0.529
YMR083W,0.7982896457462637,0.7564419992152459,0.933,0.867,0.6941045945869206,0.69707442708612,0.872,0.765,0.5139111338166888,0.5972064501237582,0.5249999999999999,0.575,0.8417763597721787,0.7932297343746071,0.933,0.875,0.3558996956367831,0.5018087468307709,0.319,0.458,0.7705370984587733,0.7453246046417152,0.8574999999999999,0.804
YMR085W,0.8016398919689479,0.7452428072074635,0.946,0.8105,0.6551051285301545,0.6587962907451733,0.7745,0.6809999999999999,0.8319088575752779,0.772362352929456,0.962,0.8125,0.8024794445618391,0.7411196761493734,0.9275,0.8294999999999999,0.6253815303604101,0.6548085199318145,0.7245,0.6940000000000001,0.686210172270122,0.6625662040782622,0.7795000000000001,0.71
YMR086W,0.367649678539242,0.5300496756537335,0.333,0.5,0.3341521013169625,,0.3,,0.5106558303779141,0.5731599590567207,0.5,0.5539999999999999,0.4099125744639428,0.5669121776727796,0.35250000000000004,0.54,0.4897042653864212,0.5507436877149569,0.446,0.552,0.3812270954057839,0.5454180947893348,0.333,0.526
YMR087W,0.5558380117259782,0.6436726038395628,0.593,0.63,0.3766915732097378,0.5133407722647197,0.385,0.4875,0.4229682375318121,0.5900860249338451,0.4565,0.5695,0.4786139909284156,0.6063489305392756,0.5814999999999999,0.599,0.2768434419396074,0.4623361839210791,0.2745,0.45899999999999996,0.27700272073827165,0.4721439781030519,0.261,0.444
YMR088C,0.641829235127042,0.6722889548477786,0.72,0.68,0.3435089561833657,0.4794252596161329,0.341,0.438,0.5693821903209146,0.6262550830127221,0.6665000000000001,0.6,0.466097693259226,0.5823638761939641,0.456,0.5775,0.2375990492613664,0.4113845852627018,0.21650000000000005,0.3825,0.2331986155882489,0.4068696945579451,0.2095,0.3805
YMR089C,0.7381499366455219,0.7277910766524888,0.889,0.7829999999999999,0.5065335539009796,0.5786206093156496,0.604,0.563,0.4222375439552554,0.5435655272251196,0.4365,0.526,0.6935437730976999,0.7032826931956536,0.8859999999999999,0.7505,0.24738961065049,0.3924167558951414,0.2125,0.3735,0.41771597567189067,0.517549821402151,0.418,0.5095000000000001
YMR090W,0.6502257864940988,0.6885153688911716,0.7040000000000001,0.6859999999999999,0.4820290010485215,0.5722176055897792,0.51,0.562,0.6262176798354991,0.6894709074055813,0.6769999999999999,0.693,0.5872849463833579,0.6594056090900028,0.6595,0.6559999999999999,0.5222141038366479,0.6040085418139164,0.563,0.608,0.4157358667706844,0.5370109885264286,0.3795,0.5275000000000001
YMR091C,0.6780971919632761,0.7003186808431905,0.741,0.741,0.4038095903026301,0.511206787298173,0.398,0.496,0.5107831784363683,0.6318607307635499,0.506,0.63,0.6295676339558725,0.6826139073843539,0.6559999999999999,0.7085,0.2773522796699422,0.4491783179022295,0.2645,0.4380000000000001,0.3123603878034941,0.4620547539732087,0.3025,0.4445
YMR092C,0.7245070506300982,0.7208260077948871,0.8029999999999999,0.778,0.5654267478383598,0.5987087785738254,0.617,0.606,0.7151747978294652,0.725053515736131,0.7769999999999999,0.7845,0.7111952978619513,0.7327433342432973,0.7855,0.778,0.596402881340076,0.6124738895928542,0.7035,0.6515,0.5727292115218149,0.6174982932114592,0.5660000000000001,0.6709999999999999
YMR093W,0.8235928538206918,0.7559512310642206,0.926,0.8390000000000001,0.4492507531070405,0.5244642202172877,0.453,0.507,0.8304297597980473,0.7665544218075967,0.931,0.831,0.7482588415388639,0.7324131908017132,0.7965,0.778,0.4389428654630721,0.5216914657829246,0.45,0.518,0.3688679497311325,0.5092763450829497,0.34,0.463
YMR094W,0.40485933766805465,0.5628686061097542,0.385,0.5529999999999999,0.3749623014711983,0.5310007652540016,0.34600000000000003,0.519,0.4529862828457519,0.5629150425930366,0.4405,0.542,0.39505471681199794,0.5456168192285366,0.3925,0.52,0.4286466208549147,0.5378531776111377,0.423,0.5354999999999999,0.3840076978909057,0.5295284779518249,0.38,0.5
YMR095C,0.7105069183496137,0.6994001672811049,0.8,0.735,0.5323727592086096,0.5780364877772489,0.606,0.5725,0.5332505662913524,0.6351620612722364,0.53,0.6,0.7697410733427106,0.7259631257752684,0.8265,0.7975,0.3738806193323334,0.5131894047124815,0.326,0.484,0.5445567703968927,0.5815576809236646,0.5740000000000001,0.58
YMR096W,0.8727594842070638,0.810451875974035,0.992,0.92,0.7276694391418839,0.7018390222418454,0.8590000000000001,0.764,0.9302785495606234,0.8364040026177604,1.0,1.0,0.8044918889109282,0.7834556387753046,0.8809999999999999,0.84,0.7594402661329287,0.7267311614754228,0.967,0.861,0.6043788643634602,0.6372528484678387,0.6804999999999999,0.6709999999999999
YMR097C,0.616727224168234,0.6541660922895225,0.667,0.64,0.3596291236087405,0.4921760695736456,0.358,0.453,0.5636688506846561,0.6416124146281921,0.5795000000000001,0.6065,0.5426893608087474,0.6237474152018199,0.531,0.5854999999999999,0.3068829680935515,0.4530979943014236,0.281,0.4145,0.21091802135389592,0.4273426403316969,0.1815,0.399
YMR098C,0.4723576673132815,0.5963481013993929,0.48,0.5834999999999999,0.30165412824410753,0.4546929902855897,0.278,0.425,0.3788505827319404,0.5252528881093913,0.3615,0.5,0.4927117215344466,0.6109655669606937,0.483,0.6074999999999999,0.2332949689602292,0.3861022173946456,0.2195,0.3645,0.2960670852263766,0.4558383107909053,0.282,0.4355
YMR099C,0.7942630703947309,0.7656940670691049,0.889,0.852,0.4344025226229384,0.5420519220313048,0.443,0.513,0.7612514276894318,0.7517465069634836,0.851,0.8170000000000001,0.789332250695208,0.7886571823564159,0.889,0.873,0.4331722506569463,0.5359621830939566,0.43799999999999994,0.507,0.4663935238224276,0.553738502154023,0.483,0.5640000000000001
YMR100W,0.5436933248891043,0.6403030599150621,0.5775,0.632,0.3636746071887868,0.49855441172656106,0.3715000000000001,0.463,0.8257457844847075,0.7538195446206538,0.8594999999999999,0.825,0.3263676800082007,0.5309770395481773,0.3075,0.519,0.725302023503228,0.6640845536521848,0.782,0.718,0.15632362103540146,0.3628310273861965,0.1535,0.3535
YMR101C,0.5944135358000421,0.6520640108074505,0.638,0.652,0.3453726473947922,0.4843979796497802,0.374,0.447,0.3428765097161949,0.5250198590630639,0.333,0.5195000000000001,0.41178737554009626,0.5473990823092836,0.439,0.5285,0.17702735771996864,0.3650123409344172,0.1585,0.3585,0.18220400737063566,0.3913500834002924,0.1495,0.3715000000000001
YMR102C,0.5519108696631332,0.6235630574344422,0.6134999999999999,0.611,0.30300562382971513,0.4377843075185406,0.2625,0.393,0.3375479487623728,0.4867150927346981,0.32299999999999995,0.4795,0.5332576347652612,0.6132241335826817,0.5329999999999999,0.5954999999999999,0.18178323988605286,0.3346807183619787,0.1755,0.3275,0.17807554269605194,0.33272317228659154,0.172,0.32299999999999995
YMR104C,0.7208193492211853,0.6938114093480962,0.875,0.746,0.5807366755699921,0.6111449658038667,0.647,0.603,0.5032429536152325,0.5869124796058903,0.4735,0.5589999999999999,0.8409352331654973,0.7640810021265927,0.969,0.875,0.3403495935955241,0.4709976541534342,0.3185,0.43200000000000005,0.7494033596430077,0.6981325205293153,0.845,0.7235
YMR105C,0.8351113774486645,0.7861719574728491,0.944,0.861,0.6502254833658548,0.6569931941143137,0.732,0.67,0.8625432111646072,0.7949021818697518,0.948,0.861,0.7349700896775385,0.7506391267072859,0.7855,0.8029999999999999,0.6508330333390127,0.6527746939271041,0.7110000000000001,0.6835,0.5218624267520742,0.5996951173775088,0.5125,0.5985
YMR106C,0.5544890991332252,0.6271526579570401,0.5870000000000001,0.66,0.4232245631280378,0.5308048471545689,0.446,0.526,0.6541943258353566,0.6738706743563516,0.7,0.736,0.5311236609885611,0.642756822819776,0.5385,0.6725,0.5139578827805266,0.5775468942588734,0.5309999999999999,0.573,0.4253381629655219,0.5436272902146017,0.444,0.5315000000000001
YMR107W,0.44450066884989337,0.5618081598566602,0.419,0.5479999999999999,0.44450066884989337,0.5618081598566602,0.419,0.5479999999999999,0.5068910158580576,0.6068316417794026,0.5,0.597,0.4381648471129537,0.5520803345146537,0.4355,0.523,0.5068910158580576,0.6068316417794026,0.5,0.597,0.4381648471129537,0.5520803345146537,0.4355,0.523
YMR108W,0.7592492219505589,0.7349324580853814,0.935,0.812,0.5744767985430459,0.613949812688138,0.672,0.635,0.3589160040567831,0.5045197811760908,0.35050000000000003,0.47,0.8304673531604821,0.7551314561825457,0.9355,0.8200000000000001,0.2407463749648593,0.3940775392035262,0.2235,0.3825,0.5630317065569036,0.6090320614374681,0.5800000000000001,0.608
YMR109W,0.8050247585735536,0.7581458669959515,0.933,0.8440000000000001,0.6486188995357188,0.638524927491081,0.735,0.6579999999999999,0.8254297938455613,0.7720072129386858,0.935,0.8390000000000001,0.6294397010820111,0.6949240053154497,0.75,0.7170000000000001,0.6018295996420279,0.6172638714134409,0.6395,0.6395,0.4938252819958331,0.5724634094337522,0.48700000000000004,0.5585
YMR110C,0.5871221360863351,0.6618806805010986,0.6,0.667,0.43290864417167424,0.5459056685707331,0.441,0.517,0.465815134293025,0.5856459107216005,0.457,0.5529999999999999,0.4067342084118152,0.5675393618425915,0.3605,0.529,0.3634466234682681,0.5101741129965007,0.3775,0.473,0.2507144208673793,0.4281697838444848,0.2185,0.3945
YMR111C,0.4828732396811259,0.6115249865847292,0.464,0.591,0.3223529569748908,0.4771536767117095,0.294,0.455,0.4053016456678424,0.5874345919661628,0.4,0.5710000000000001,0.4009757827896055,0.5456848131569507,0.381,0.525,0.21384000294865174,0.4037522156229014,0.211,0.395,0.3129621338842804,0.4689200056410113,0.2875,0.4455
YMR112C,0.5715767569294482,0.6403533103008675,0.6729999999999999,0.64,0.4367759204188948,0.5518055546999971,0.469,0.55,0.5387155516633954,0.6166466432445754,0.5,0.6,0.6099304785705747,0.6611531954787048,0.7879999999999999,0.6665000000000001,0.4158550455476537,0.528433574852115,0.40399999999999997,0.5,0.4751630538249645,0.5846232562203824,0.5365,0.5695
YMR113W,0.6040610003245397,0.649971324318401,0.6809999999999999,0.6509999999999999,0.4061316294288916,0.5109751621707103,0.409,0.488,0.7265467781142905,0.7010917452000659,0.8145,0.7455,0.5169381443680847,0.606575022876489,0.53,0.586,0.5252292940913303,0.5732292582640456,0.589,0.5760000000000001,0.3495513705324664,0.4779781208526285,0.365,0.445
YMR114C,0.6006469472647967,0.6765495683310275,0.6515,0.696,0.3985274001108021,0.5247297992085967,0.4245,0.503,0.5168249254744989,0.6672918935380028,0.511,0.69,0.4834835699562052,0.5993710534451614,0.4725,0.598,0.3384845766379224,0.5021072066179944,0.3335,0.4925000000000001,0.267302591153531,0.4409237050838496,0.222,0.4265
YMR115W,0.4779045532641769,0.5925384803935149,0.493,0.585,0.31144200778691805,0.4620903861410054,0.293,0.445,0.3167570061575797,0.4810119040401287,0.317,0.467,0.4414148250343311,0.5746401140169763,0.4595,0.5529999999999999,0.2179451661410118,0.3730226817197084,0.2115,0.361,0.299957300521497,0.4665551638507866,0.28600000000000003,0.4545
